  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        944.7304       0.3935243E+11    60164.59       -6854.228        0.000000        0.000000       0.6667010        0.000000       0.3332990        0.000000        0.000000        0.000000        0.000000        0.000000    
   0.2212276E-23    944.7304       0.3935243E+11    60164.59       -6854.228       0.6237679E-50   0.1213738E-22   0.6667010       0.2778071E-34   0.3332990       0.1170960E-19   0.1213738E-22   0.2505029E-38   0.9350771E-31    0.000000    
   0.6636828E-23    944.7304       0.3935243E+11    60164.59       -6854.228       0.3386169E-49   0.3641214E-22   0.6667010       0.8661689E-34   0.3332990       0.3512881E-19   0.3641214E-22   0.1359873E-37   0.5076133E-30    0.000000    
   0.1548593E-22    944.7304       0.3935243E+11    60164.59       -6854.228       0.1652580E-48   0.8496166E-22   0.6667010       0.2207507E-33   0.3332990       0.8196723E-19   0.8496166E-22   0.6636699E-37   0.2477347E-29    0.000000    
   0.3318414E-22    944.7304       0.3935243E+11    60164.59       -6854.228       0.7180262E-48   0.1820607E-21   0.6667010       0.5517038E-33   0.3332990       0.1756441E-18   0.1820607E-21   0.2883566E-36   0.1076378E-28    0.000000    
   0.6858056E-22    944.7304       0.3935243E+11    60164.59       -6854.228       0.3020253E-47   0.3762588E-21   0.6667010       0.1472305E-32   0.3332990       0.3629977E-18   0.3762588E-21   0.1212922E-35   0.4527596E-28    0.000000    
   0.1393734E-21    944.7304       0.3935243E+11    60164.59       -6854.228       0.1240665E-46   0.7646551E-21   0.6667010       0.4347248E-32   0.3332990       0.7377051E-18   0.7646549E-21   0.4982464E-35   0.1859854E-27    0.000000    
   0.2809591E-21    944.7304       0.3935243E+11    60164.59       -6854.228       0.5033884E-46   0.1541448E-20   0.6667010       0.1423893E-31   0.3332990       0.1487120E-17   0.1541447E-20   0.2021589E-34   0.7546188E-27    0.000000    
   0.5641304E-21    944.7304       0.3935243E+11    60164.59       -6854.228       0.2028436E-45   0.3095035E-20   0.6667010       0.5059008E-31   0.3332990       0.2985949E-17   0.3095032E-20   0.8146123E-34   0.3040785E-26    0.000000    
   0.1130473E-20    944.7304       0.3935243E+11    60164.59       -6854.228       0.8144430E-45   0.6202213E-20   0.6667010       0.1895698E-30   0.3332990       0.5983608E-17   0.6202202E-20   0.3270774E-33   0.1220914E-25    0.000000    
   0.2263158E-20    944.7304       0.3935243E+11    60164.59       -6854.228       0.3264010E-44   0.1241659E-19   0.6667010       0.7326418E-30   0.3332990       0.1197893E-16   0.1241654E-19   0.1310815E-32   0.4893010E-25    0.000000    
   0.4528529E-20    944.7304       0.3935243E+11    60164.59       -6854.228       0.1306864E-43   0.2484540E-19   0.6667010       0.2879247E-29   0.3332990       0.2396956E-16   0.2484522E-19   0.5248324E-32   0.1959094E-24    0.000000    
   0.9059271E-20    944.7304       0.3935243E+11    60164.59       -6854.227       0.5229987E-43   0.4970332E-19   0.6667010       0.1141435E-28   0.3332990       0.4795083E-16   0.4970260E-19   0.2100348E-31   0.7840176E-24    0.000000    
   0.1812075E-19    944.7304       0.3935243E+11    60164.59       -6854.227       0.2092500E-42   0.9942029E-19   0.6667010       0.4545249E-28   0.3332990       0.9591337E-16   0.9941740E-19   0.8403441E-31   0.3136833E-23    0.000000    
   0.3624372E-19    944.7304       0.3935243E+11    60164.59       -6854.226       0.8370987E-42   0.1988587E-18   0.6667010       0.1814034E-27   0.3332990       0.1918384E-15   0.1988472E-18   0.3361789E-30   0.1254886E-22    0.000000    
