  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        595.5101       0.9969042E+10    24179.24       0.1385768       0.3463329E-34   0.2638330E-15   0.6667000       0.3656279E-17   0.3333000       0.4401026E-13   0.2360988E-07   0.8872445E-09   0.2453369E-07    0.000000    
   0.1329975E-13    595.5101       0.9969042E+10    24179.24       0.1385768       0.3463330E-34   0.2638330E-15   0.6667000       0.3656279E-17   0.3333000       0.4401026E-13   0.2360988E-07   0.8872445E-09   0.2453369E-07    0.000000    
   0.3989926E-13    595.5101       0.9969042E+10    24179.24       0.1385768       0.3463330E-34   0.2638330E-15   0.6667000       0.3656279E-17   0.3333000       0.4401026E-13   0.2360988E-07   0.8872445E-09   0.2453369E-07    0.000000    
   0.9309827E-13    595.5101       0.9969042E+10    24179.24       0.1385769       0.3463329E-34   0.2638330E-15   0.6667000       0.3656279E-17   0.3333000       0.4401026E-13   0.2360988E-07   0.8872445E-09   0.2453369E-07    0.000000    
   0.1994963E-12    595.5101       0.9969042E+10    24179.24       0.1385769       0.3463330E-34   0.2638330E-15   0.6667000       0.3656279E-17   0.3333000       0.4401026E-13   0.2360988E-07   0.8872446E-09   0.2453369E-07    0.000000    
   0.4122923E-12    595.5101       0.9969042E+10    24179.24       0.1385769       0.3463330E-34   0.2638330E-15   0.6667000       0.3656279E-17   0.3333000       0.4401027E-13   0.2360988E-07   0.8872449E-09   0.2453369E-07    0.000000    
   0.8378844E-12    595.5101       0.9969042E+10    24179.24       0.1385769       0.3463331E-34   0.2638331E-15   0.6667000       0.3656279E-17   0.3333000       0.4401027E-13   0.2360989E-07   0.8872453E-09   0.2453370E-07    0.000000    
   0.1689069E-11    595.5101       0.9969042E+10    24179.24       0.1385770       0.3463332E-34   0.2638332E-15   0.6667000       0.3656279E-17   0.3333000       0.4401029E-13   0.2360990E-07   0.8872461E-09   0.2453371E-07    0.000000    
   0.3391437E-11    595.5101       0.9969042E+10    24179.24       0.1385770       0.3463334E-34   0.2638333E-15   0.6667000       0.3656279E-17   0.3333000       0.4401031E-13   0.2360991E-07   0.8872477E-09   0.2453373E-07    0.000000    
   0.6796173E-11    595.5101       0.9969042E+10    24179.24       0.1385771       0.3463336E-34   0.2638334E-15   0.6667000       0.3656280E-17   0.3333000       0.4401033E-13   0.2360994E-07   0.8872510E-09   0.2453376E-07    0.000000    
   0.1020091E-10    595.5101       0.9969042E+10    24179.24       0.1385772       0.3463338E-34   0.2638335E-15   0.6667000       0.3656280E-17   0.3333000       0.4401034E-13   0.2360998E-07   0.8872543E-09   0.2453380E-07    0.000000    
