  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        854.3006       0.2743825E+11    7787.296       0.1184003E-05   0.2783074E-35   0.1411399E-11    1.000000       0.5682384E-23   0.2798013E-10   0.1959310E-19   0.4642482E-15   0.3608184E-11   0.6290156E-10    0.000000    
   0.7703534E-12    854.3006       0.2743825E+11    7787.296       0.1184003E-05   0.2782889E-35   0.1411399E-11    1.000000       0.5682384E-23   0.2798013E-10   0.1959310E-19   0.4642482E-15   0.3608184E-11   0.6290156E-10    0.000000    
   0.2311060E-11    854.3006       0.2743825E+11    7787.296       0.1184003E-05   0.2756630E-35   0.1411399E-11    1.000000       0.5682383E-23   0.2798013E-10   0.1959311E-19   0.4642482E-15   0.3608184E-11   0.6290156E-10    0.000000    
   0.5392474E-11    854.3006       0.2743825E+11    7787.296       0.1184003E-05   0.2782867E-35   0.1411399E-11    1.000000       0.5682381E-23   0.2798013E-10   0.1959311E-19   0.4642483E-15   0.3608184E-11   0.6290156E-10    0.000000    
   0.1155530E-10    854.3006       0.2743825E+11    7787.296       0.1184002E-05   0.2782885E-35   0.1411398E-11    1.000000       0.5682379E-23   0.2798013E-10   0.1959311E-19   0.4642484E-15   0.3608184E-11   0.6290156E-10    0.000000    
   0.2388096E-10    854.3006       0.2743825E+11    7787.296       0.1184001E-05   0.2782881E-35   0.1411397E-11    1.000000       0.5682376E-23   0.2798013E-10   0.1959311E-19   0.4642487E-15   0.3608184E-11   0.6290156E-10    0.000000    
   0.4853226E-10    854.3006       0.2743825E+11    7787.296       0.1183998E-05   0.2782874E-35   0.1411395E-11    1.000000       0.5682368E-23   0.2798013E-10   0.1959311E-19   0.4642492E-15   0.3608185E-11   0.6290156E-10    0.000000    
   0.9783488E-10    854.3006       0.2743825E+11    7787.296       0.1183992E-05   0.2782860E-35   0.1411392E-11    1.000000       0.5682354E-23   0.2798013E-10   0.1959310E-19   0.4642502E-15   0.3608185E-11   0.6290157E-10    0.000000    
   0.1964401E-09    854.3006       0.2743825E+11    7787.296       0.1183981E-05   0.2782831E-35   0.1411385E-11    1.000000       0.5682325E-23   0.2798012E-10   0.1959310E-19   0.4642521E-15   0.3608186E-11   0.6290157E-10    0.000000    
   0.3936506E-09    854.3006       0.2743825E+11    7787.296       0.1183958E-05   0.2782775E-35   0.1411371E-11    1.000000       0.5682266E-23   0.2798011E-10   0.1959310E-19   0.4642560E-15   0.3608189E-11   0.6290158E-10    0.000000    
   0.7880715E-09    854.3006       0.2743825E+11    7787.296       0.1183912E-05   0.2782661E-35   0.1411342E-11    1.000000       0.5682149E-23   0.2798010E-10   0.1959308E-19   0.4642635E-15   0.3608193E-11   0.6290161E-10    0.000000    
   0.1576913E-08    854.3006       0.2743825E+11    7787.296       0.1183820E-05   0.2782434E-35   0.1411285E-11    1.000000       0.5681916E-23   0.2798007E-10   0.1959306E-19   0.4642779E-15   0.3608202E-11   0.6290165E-10    0.000000    
   0.2365755E-08    854.3006       0.2743825E+11    7787.296       0.1183728E-05   0.2782207E-35   0.1411228E-11    1.000000       0.5681682E-23   0.2798003E-10   0.1959304E-19   0.4642917E-15   0.3608212E-11   0.6290170E-10    0.000000    
   0.3154597E-08    854.3006       0.2743825E+11    7787.296       0.1183637E-05   0.2781980E-35   0.1411171E-11    1.000000       0.5681448E-23   0.2798000E-10   0.1959302E-19   0.4643047E-15   0.3608221E-11   0.6290174E-10    0.000000    
   0.4732281E-08    854.3006       0.2743825E+11    7787.296       0.1183454E-05   0.2781526E-35   0.1411057E-11    1.000000       0.5680981E-23   0.2797994E-10   0.1959297E-19   0.4643293E-15   0.3608239E-11   0.6290183E-10    0.000000    
   0.6309965E-08    854.3006       0.2743825E+11    7787.296       0.1183271E-05   0.2781072E-35   0.1410943E-11    1.000000       0.5680513E-23   0.2797987E-10   0.1959293E-19   0.4643515E-15   0.3608258E-11   0.6290193E-10    0.000000    
   0.7887648E-08    854.3006       0.2743825E+11    7787.296       0.1183089E-05   0.2780618E-35   0.1410829E-11    1.000000       0.5680044E-23   0.2797981E-10   0.1959289E-19   0.4643713E-15   0.3608276E-11   0.6290202E-10    0.000000    
   0.1104302E-07    854.3006       0.2743825E+11    7787.296       0.1182725E-05   0.2779710E-35   0.1410601E-11    1.000000       0.5679107E-23   0.2797968E-10   0.1959280E-19   0.4644041E-15   0.3608313E-11   0.6290220E-10    0.000000    
   0.1419838E-07    854.3006       0.2743825E+11    7787.296       0.1182361E-05   0.2778802E-35   0.1410373E-11    1.000000       0.5678168E-23   0.2797955E-10   0.1959271E-19   0.4644282E-15   0.3608350E-11   0.6290238E-10    0.000000    
   0.1735375E-07    854.3006       0.2743825E+11    7787.296       0.1181999E-05   0.2777894E-35   0.1410145E-11    1.000000       0.5677229E-23   0.2797942E-10   0.1959262E-19   0.4644443E-15   0.3608387E-11   0.6290257E-10    0.000000    
   0.2050912E-07    854.3006       0.2743825E+11    7787.296       0.1181637E-05   0.2776986E-35   0.1409917E-11    1.000000       0.5676289E-23   0.2797930E-10   0.1959253E-19   0.4644529E-15   0.3608423E-11   0.6290275E-10    0.000000    
   0.2681985E-07    854.3006       0.2743825E+11    7787.296       0.1180916E-05   0.2775169E-35   0.1409463E-11    1.000000       0.5674407E-23   0.2797904E-10   0.1959236E-19   0.4644502E-15   0.3608497E-11   0.6290311E-10    0.000000    
   0.3313059E-07    854.3006       0.2743825E+11    7787.296       0.1180198E-05   0.2773354E-35   0.1409009E-11    1.000000       0.5672522E-23   0.2797878E-10   0.1959218E-19   0.4644243E-15   0.3608571E-11   0.6290348E-10    0.000000    
   0.4146114E-07    854.3006       0.2743825E+11    7787.296       0.1179254E-05   0.2770959E-35   0.1408410E-11    1.000000       0.5670033E-23   0.2797844E-10   0.1959195E-19   0.4643607E-15   0.3608668E-11   0.6290396E-10    0.000000    
   0.4979168E-07    854.3006       0.2743825E+11    7787.296       0.1178314E-05   0.2768567E-35   0.1407812E-11    1.000000       0.5667542E-23   0.2797811E-10   0.1959172E-19   0.4642699E-15   0.3608765E-11   0.6290445E-10    0.000000    
