  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        496.3384       0.5417804E+10    15766.08       0.1467295E-03   0.4696028E-41   0.3967695E-18   0.6667000       0.1608496E-20   0.3333000       0.1428222E-15   0.4479103E-09   0.4443647E-11   0.4534853E-09    0.000000    
   0.2744582E-12    496.3384       0.5417804E+10    15766.08       0.1467295E-03   0.4696027E-41   0.3967695E-18   0.6667000       0.1608496E-20   0.3333000       0.1428222E-15   0.4479103E-09   0.4443647E-11   0.4534853E-09    0.000000    
   0.8233747E-12    496.3384       0.5417804E+10    15766.08       0.1467294E-03   0.4696023E-41   0.3967694E-18   0.6667000       0.1608496E-20   0.3333000       0.1428222E-15   0.4479103E-09   0.4443647E-11   0.4534853E-09    0.000000    
   0.1921208E-11    496.3384       0.5417804E+10    15766.08       0.1467295E-03   0.4696028E-41   0.3967695E-18   0.6667000       0.1608496E-20   0.3333000       0.1428222E-15   0.4479103E-09   0.4443647E-11   0.4534853E-09    0.000000    
   0.4116874E-11    496.3384       0.5417804E+10    15766.08       0.1467294E-03   0.4696025E-41   0.3967694E-18   0.6667000       0.1608496E-20   0.3333000       0.1428222E-15   0.4479103E-09   0.4443648E-11   0.4534853E-09    0.000000    
   0.8508205E-11    496.3384       0.5417804E+10    15766.08       0.1467294E-03   0.4696023E-41   0.3967692E-18   0.6667000       0.1608496E-20   0.3333000       0.1428221E-15   0.4479104E-09   0.4443649E-11   0.4534854E-09    0.000000    
   0.1729087E-10    496.3384       0.5417803E+10    15766.08       0.1467293E-03   0.4696017E-41   0.3967689E-18   0.6667000       0.1608496E-20   0.3333000       0.1428220E-15   0.4479105E-09   0.4443651E-11   0.4534855E-09    0.000000    
   0.3485620E-10    496.3383       0.5417802E+10    15766.08       0.1467289E-03   0.4696004E-41   0.3967680E-18   0.6667000       0.1608496E-20   0.3333000       0.1428218E-15   0.4479106E-09   0.4443656E-11   0.4534856E-09    0.000000    
   0.6998685E-10    496.3383       0.5417799E+10    15766.07       0.1467282E-03   0.4695973E-41   0.3967660E-18   0.6667000       0.1608495E-20   0.3333000       0.1428211E-15   0.4479110E-09   0.4443665E-11   0.4534860E-09    0.000000    
   0.1402482E-09    496.3381       0.5417794E+10    15766.06       0.1467266E-03   0.4695903E-41   0.3967618E-18   0.6667000       0.1608493E-20   0.3333000       0.1428198E-15   0.4479116E-09   0.4443682E-11   0.4534867E-09    0.000000    
   0.2807708E-09    496.3379       0.5417783E+10    15766.04       0.1467234E-03   0.4695749E-41   0.3967535E-18   0.6667000       0.1608482E-20   0.3333000       0.1428171E-15   0.4479130E-09   0.4443717E-11   0.4534881E-09    0.000000    
