0,1.01
2.4417,1.01
6.1043,1.01
6.1043,18.685
15.739,18.685
15.741,18.676
15.743,18.667
15.745,18.658
15.746,18.649
15.748,18.64
15.75,18.631
15.751,18.623
15.753,18.614
15.755,18.605
15.756,18.596
15.758,18.587
15.76,18.578
15.761,18.569
15.763,18.56
15.765,18.551
15.767,18.543
15.768,18.534
15.77,18.525
15.772,18.516
15.773,18.507
15.775,18.498
15.777,18.489
15.778,18.48
15.78,18.472
15.782,18.463
15.784,18.454
15.785,18.445
15.787,18.436
15.789,18.427
15.79,18.419
15.792,18.41
15.794,18.401
15.795,18.392
15.797,18.383
15.799,18.375
15.801,18.366
15.802,18.357
15.804,18.348
15.806,18.339
15.807,18.331
15.809,18.322
15.811,18.313
15.813,18.304
15.814,18.295
15.816,18.287
15.818,18.278
15.819,18.269
15.821,18.26
15.823,18.252
15.825,18.243
15.826,18.234
15.828,18.225
15.83,18.217
15.831,18.208
15.833,18.199
15.835,18.19
15.837,18.182
15.838,18.173
15.84,18.164
15.842,18.155
15.844,18.147
15.845,18.138
15.847,18.129
15.849,18.121
15.85,18.112
15.852,18.103
15.854,18.094
15.856,18.086
15.857,18.077
15.859,18.068
15.861,18.06
15.863,18.051
15.864,18.042
15.866,18.034
15.868,18.025
15.869,18.016
15.871,18.008
15.873,17.999
15.875,17.99
15.876,17.982
15.878,17.973
15.88,17.964
15.882,17.956
15.883,17.947
15.885,17.938
15.887,17.93
15.889,17.921
15.89,17.913
15.892,17.904
15.894,17.895
15.896,17.887
15.897,17.878
15.899,17.869
15.901,17.861
15.902,17.852
15.904,17.844
15.906,17.835
15.908,17.826
15.909,17.818
15.911,17.809
15.913,17.801
15.915,17.792
15.916,17.784
15.918,17.775
15.92,17.766
15.922,17.758
15.923,17.749
15.925,17.741
15.927,17.732
15.929,17.724
15.931,17.715
15.932,17.707
15.934,17.698
15.936,17.689
15.938,17.681
15.939,17.672
15.941,17.664
15.943,17.655
15.945,17.647
15.946,17.638
15.948,17.63
15.95,17.621
15.952,17.613
15.953,17.604
15.955,17.596
15.957,17.587
15.959,17.579
15.96,17.57
15.962,17.562
15.964,17.553
15.966,17.545
15.967,17.536
15.969,17.528
15.971,17.519
15.973,17.511
15.975,17.502
15.976,17.494
15.978,17.486
15.98,17.477
15.982,17.469
15.983,17.46
15.985,17.452
15.987,17.443
15.989,17.435
15.991,17.426
15.992,17.418
15.994,17.41
15.996,17.401
15.998,17.393
15.999,17.384
16.001,17.376
16.003,17.368
16.005,17.359
16.007,17.351
16.008,17.342
16.01,17.334
16.012,17.326
16.014,17.317
16.015,17.309
16.017,17.3
16.019,17.292
16.021,17.284
16.023,17.275
16.024,17.267
16.026,17.259
16.028,17.25
16.03,17.242
16.032,17.233
16.033,17.225
16.035,17.217
16.037,17.208
16.039,17.2
16.04,17.192
16.042,17.183
16.044,17.175
16.046,17.167
16.048,17.158
16.049,17.15
16.051,17.142
16.053,17.133
16.055,17.125
16.057,17.117
16.058,17.109
16.06,17.1
16.062,17.092
16.064,17.084
16.066,17.075
16.067,17.067
16.069,17.059
16.071,17.05
16.073,17.042
16.075,17.034
16.076,17.026
16.078,17.017
16.08,17.009
16.082,17.001
16.084,16.993
16.086,16.984
16.087,16.976
16.089,16.968
16.091,16.96
16.093,16.951
16.095,16.943
16.096,16.935
16.098,16.927
16.1,16.918
16.102,16.91
16.104,16.902
16.105,16.894
16.107,16.886
16.109,16.877
16.111,16.869
16.113,16.861
16.115,16.853
16.116,16.845
16.118,16.836
16.12,16.828
16.122,16.82
16.124,16.812
16.125,16.804
16.127,16.795
16.129,16.787
16.131,16.779
16.133,16.771
16.135,16.763
16.136,16.755
16.138,16.746
16.14,16.738
16.142,16.73
16.144,16.722
16.145,16.714
16.147,16.706
16.149,16.698
16.151,16.689
16.153,16.681
16.155,16.673
16.156,16.665
16.158,16.657
16.16,16.649
16.162,16.641
16.164,16.633
16.166,16.624
16.167,16.616
16.169,16.608
16.171,16.6
16.173,16.592
16.175,16.584
16.177,16.576
16.178,16.568
16.18,16.56
16.182,16.552
16.184,16.544
16.186,16.535
16.188,16.527
16.19,16.519
16.191,16.511
16.193,16.503
16.195,16.495
16.197,16.487
16.199,16.479
16.201,16.471
16.202,16.463
16.204,16.455
16.206,16.447
16.208,16.439
16.21,16.431
16.212,16.423
16.213,16.415
16.215,16.407
16.217,16.399
16.219,16.391
16.221,16.383
16.223,16.375
16.225,16.367
16.226,16.359
16.228,16.351
16.23,16.343
16.232,16.335
16.234,16.327
16.236,16.319
16.238,16.311
16.239,16.303
16.241,16.295
16.243,16.287
16.245,16.279
16.247,16.271
16.249,16.263
16.251,16.255
16.252,16.247
16.254,16.239
16.256,16.231
16.258,16.223
16.26,16.215
16.262,16.207
16.264,16.199
16.265,16.191
16.267,16.183
16.269,16.176
16.271,16.168
16.273,16.16
16.275,16.152
16.277,16.144
16.279,16.136
16.28,16.128
16.282,16.12
16.284,16.112
16.286,16.104
16.288,16.096
16.29,16.089
16.292,16.081
16.294,16.073
16.295,16.065
16.297,16.057
16.299,16.049
16.301,16.041
16.303,16.033
16.305,16.025
16.307,16.018
16.309,16.01
16.31,16.002
16.312,15.994
16.314,15.986
16.316,15.978
16.318,15.971
16.32,15.963
16.322,15.955
16.324,15.947
16.325,15.939
16.327,15.931
16.329,15.924
16.331,15.916
16.333,15.908
16.335,15.9
16.337,15.892
16.339,15.884
16.341,15.877
16.342,15.869
16.344,15.861
16.346,15.853
16.348,15.845
