  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        392.4262       0.2851320E+10    10494.61       0.3518686E-08   0.6175711E-52   0.1280960E-22   0.6667000       0.6371546E-26   0.3333000       0.1450963E-19   0.4150560E-14   0.1032969E-19   0.4150561E-14    0.000000    
   0.3474054E-11    392.4262       0.2851320E+10    10494.61       0.3518687E-08   0.6175711E-52   0.1280960E-22   0.6667000       0.6371546E-26   0.3333000       0.1450963E-19   0.4150561E-14   0.1032969E-19   0.4150562E-14    0.000000    
   0.1042216E-10    392.4262       0.2851319E+10    10494.61       0.3518711E-08   0.6175630E-52   0.1280970E-22   0.6667000       0.6371546E-26   0.3333000       0.1450963E-19   0.4150562E-14   0.1032970E-19   0.4150563E-14    0.000000    
   0.2431837E-10    392.4262       0.2851319E+10    10494.61       0.3518682E-08   0.6175692E-52   0.1280958E-22   0.6667000       0.6371546E-26   0.3333000       0.1450962E-19   0.4150565E-14   0.1032970E-19   0.4150566E-14    0.000000    
   0.5211080E-10    392.4261       0.2851317E+10    10494.61       0.3518675E-08   0.6175669E-52   0.1280955E-22   0.6667000       0.6371546E-26   0.3333000       0.1450959E-19   0.4150570E-14   0.1032972E-19   0.4150571E-14    0.000000    
   0.1076957E-09    392.4260       0.2851315E+10    10494.60       0.3518647E-08   0.6175597E-52   0.1280944E-22   0.6667000       0.6371546E-26   0.3333000       0.1450948E-19   0.4150580E-14   0.1032976E-19   0.4150581E-14    0.000000    
   0.2188654E-09    392.4258       0.2851310E+10    10494.58       0.3518568E-08   0.6175422E-52   0.1280916E-22   0.6667000       0.6371544E-26   0.3333000       0.1450921E-19   0.4150601E-14   0.1032982E-19   0.4150602E-14    0.000000    
   0.4412048E-09    392.4254       0.2851299E+10    10494.56       0.3518383E-08   0.6175027E-52   0.1280851E-22   0.6667000       0.6371535E-26   0.3333000       0.1450855E-19   0.4150642E-14   0.1032996E-19   0.4150643E-14    0.000000    
   0.8858836E-09    392.4246       0.2851278E+10    10494.50       0.3517999E-08   0.6174195E-52   0.1280717E-22   0.6667000       0.6371498E-26   0.3333000       0.1450720E-19   0.4150724E-14   0.1033023E-19   0.4150725E-14    0.000000    
   0.1775241E-08    392.4229       0.2851235E+10    10494.39       0.3517232E-08   0.6172458E-52   0.1280449E-22   0.6667000       0.6371348E-26   0.3333000       0.1450449E-19   0.4150889E-14   0.1033078E-19   0.4150890E-14    0.000000    
   0.3553957E-08    392.4196       0.2851150E+10    10494.16       0.3515705E-08   0.6168726E-52   0.1279916E-22   0.6667000       0.6370769E-26   0.3333000       0.1449909E-19   0.4151218E-14   0.1033187E-19   0.4151219E-14    0.000000    
   0.7111388E-08    392.4130       0.2850980E+10    10493.71       0.3512656E-08   0.6160371E-52   0.1278850E-22   0.6667000       0.6368679E-26   0.3333000       0.1448831E-19   0.4151877E-14   0.1033405E-19   0.4151878E-14    0.000000    
   0.1422625E-07    392.3997       0.2850639E+10    10492.81       0.3506565E-08   0.6141123E-52   0.1276721E-22   0.6667000       0.6361838E-26   0.3333000       0.1446679E-19   0.4153192E-14   0.1033842E-19   0.4153193E-14    0.000000    
   0.2845597E-07    392.3733       0.2849958E+10    10491.01       0.3494412E-08   0.6097157E-52   0.1272474E-22   0.6667000       0.6342304E-26   0.3333000       0.1442381E-19   0.4155814E-14   0.1034713E-19   0.4155815E-14    0.000000    
   0.5691542E-07    392.3204       0.2848597E+10    10487.42       0.3470227E-08   0.6001947E-52   0.1264019E-22   0.6667000       0.6294807E-26   0.3333000       0.1433824E-19   0.4161032E-14   0.1036452E-19   0.4161033E-14    0.000000    
   0.8537486E-07    392.2674       0.2847236E+10    10483.82       0.3446203E-08   0.5904220E-52   0.1255618E-22   0.6667000       0.6243445E-26   0.3333000       0.1425314E-19   0.4166214E-14   0.1038186E-19   0.4166215E-14    0.000000    
   0.1138343E-06    392.2145       0.2845875E+10    10480.23       0.3422341E-08   0.5807995E-52   0.1247271E-22   0.6667000       0.6192419E-26   0.3333000       0.1416853E-19   0.4171358E-14   0.1039913E-19   0.4171359E-14    0.000000    
   0.1422938E-06    392.1616       0.2844515E+10    10476.63       0.3398640E-08   0.5713813E-52   0.1238978E-22   0.6667000       0.6142328E-26   0.3333000       0.1408441E-19   0.4176466E-14   0.1041636E-19   0.4176467E-14    0.000000    
   0.1992127E-06    392.0558       0.2841798E+10    10469.45       0.3351729E-08   0.5530522E-52   0.1222557E-22   0.6667000       0.6043874E-26   0.3333000       0.1391766E-19   0.4186574E-14   0.1045064E-19   0.4186575E-14    0.000000    
   0.2561315E-06    391.9501       0.2839085E+10    10462.27       0.3305480E-08   0.5353375E-52   0.1206359E-22   0.6667000       0.5947371E-26   0.3333000       0.1375294E-19   0.4196540E-14   0.1048470E-19   0.4196541E-14    0.000000    
   0.2952808E-06    391.8774       0.2837221E+10    10457.34       0.3274040E-08   0.5234832E-52   0.1195342E-22   0.6667000       0.5881829E-26   0.3333000       0.1364077E-19   0.4203313E-14   0.1050799E-19   0.4203314E-14    0.000000    
   0.3344300E-06    391.8047       0.2835358E+10    10452.41       0.3242886E-08   0.5118831E-52   0.1184421E-22   0.6667000       0.5816960E-26   0.3333000       0.1352946E-19   0.4210020E-14   0.1053119E-19   0.4210021E-14    0.000000    
   0.3696643E-06    391.7393       0.2833682E+10    10447.98       0.3215100E-08   0.5016620E-52   0.1174677E-22   0.6667000       0.5759177E-26   0.3333000       0.1343007E-19   0.4216001E-14   0.1055197E-19   0.4216002E-14    0.000000    
   0.4013752E-06    391.6805       0.2832175E+10    10443.99       0.3190304E-08   0.4926398E-52   0.1165979E-22   0.6667000       0.5707674E-26   0.3333000       0.1334126E-19   0.4221339E-14   0.1057060E-19   0.4221340E-14    0.000000    
   0.4330861E-06    391.6217       0.2830670E+10    10440.01       0.3165701E-08   0.4837807E-52   0.1157345E-22   0.6667000       0.5656639E-26   0.3333000       0.1325304E-19   0.4226635E-14   0.1058917E-19   0.4226636E-14    0.000000    
   0.4647969E-06    391.5629       0.2829165E+10    10436.03       0.3141279E-08   0.4750785E-52   0.1148772E-22   0.6667000       0.5606050E-26   0.3333000       0.1316537E-19   0.4231889E-14   0.1060766E-19   0.4231890E-14    0.000000    
   0.4933367E-06    391.5100       0.2827811E+10    10432.44       0.3119453E-08   0.4673780E-52   0.1141109E-22   0.6667000       0.5560893E-26   0.3333000       0.1308694E-19   0.4236582E-14   0.1062425E-19   0.4236583E-14    0.000000    
