  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        607.8791       0.1071047E+11    25448.91      -0.4737079E-01    0.000000        0.000000       0.6667004        0.000000       0.3332996        0.000000        0.000000        0.000000        0.000000        0.000000    
   0.5222801E-18    607.8791       0.1071047E+11    25448.91      -0.4737078E-01   0.8574361E-57   0.8342514E-25   0.6667004       0.7229140E-35   0.3332996       0.1170965E-19   0.8168569E-25   0.1078176E-38   0.1743409E-26    0.000000    
   0.1566840E-17    607.8791       0.1071047E+11    25448.91      -0.4737076E-01   0.4654393E-56   0.2545045E-24   0.6667004       0.3967504E-34   0.3332996       0.3512893E-19   0.2450620E-24   0.5853043E-38   0.9464220E-26    0.000000    
   0.3655960E-17    607.8791       0.1071047E+11    25448.91      -0.4737071E-01   0.2271243E-55   0.6179206E-24   0.6667004       0.1982565E-33   0.3332996       0.8196749E-19   0.5718404E-24   0.2856604E-37   0.4618901E-25    0.000000    
   0.7834201E-17    607.8791       0.1071047E+11    25448.91      -0.4737062E-01   0.9864677E-55   0.1425689E-23   0.6667004       0.9212279E-33   0.3332996       0.1756445E-18   0.1225508E-23   0.1241292E-36   0.2006856E-24    0.000000    
   0.1619068E-16    607.8791       0.1071047E+11    25448.91      -0.4737043E-01   0.4146596E-54   0.3375152E-23   0.6667004       0.4342542E-32   0.3332996       0.3629982E-18   0.2533386E-23   0.5222458E-36   0.8441484E-24    0.000000    
   0.3290364E-16    607.8791       0.1071047E+11    25448.91      -0.4737006E-01   0.1701065E-53   0.8607734E-23   0.6667004       0.2165793E-31   0.3332996       0.7377044E-18   0.5152015E-23   0.2146494E-35   0.3467602E-23    0.000000    
   0.6632957E-16    607.8791       0.1071047E+11    25448.91      -0.4736931E-01   0.6883874E-53   0.2441066E-22   0.6667004       0.1187992E-30   0.3332996       0.1487111E-17   0.1040642E-22   0.8722845E-35   0.1406942E-22    0.000000    
   0.1331814E-15    607.8791       0.1071047E+11    25448.91      -0.4736781E-01   0.2761044E-52   0.7732297E-22   0.6667004       0.7275415E-30   0.3332996       0.2985904E-17   0.2102892E-22   0.3532176E-34   0.5669321E-22    0.000000    
   0.2668851E-15    607.8791       0.1071047E+11    25448.91      -0.4736475E-01   0.1106171E-51   0.2680198E-21   0.6667004       0.4912901E-29   0.3332996       0.5983402E-17   0.4308807E-22   0.1442079E-33   0.2276271E-21    0.000000    
   0.5342925E-15    607.8791       0.1071047E+11    25448.91      -0.4735849E-01   0.4833134E-51   0.9860352E-21   0.6667004       0.3554894E-28   0.3332996       0.1197806E-16   0.9331414E-22   0.6129971E-33   0.9122245E-21    0.000000    
   0.1069107E-14    607.8791       0.1071047E+11    25448.91      -0.4734534E-01   0.4592409E-50   0.3745979E-20   0.6667004       0.2676732E-27   0.3332996       0.2396600E-16   0.2406342E-21   0.2986553E-32   0.3652200E-20    0.000000    
   0.2138737E-14    607.8791       0.1071047E+11    25448.91      -0.4731662E-01   0.1675074E-48   0.1438664E-19   0.6667004       0.2048583E-26   0.3332996       0.4793639E-16   0.8964613E-21   0.2012070E-31   0.1461411E-19    0.000000    
   0.4277996E-14    607.8791       0.1071047E+11    25448.91      -0.4725016E-01   0.8344180E-47   0.5483884E-19   0.6667004       0.1562661E-25   0.3332996       0.9585527E-16   0.4955792E-20   0.2049339E-30   0.5845651E-19    0.000000    
   0.6417255E-14    607.8791       0.1071047E+11    25448.91      -0.4717242E-01   0.6358659E-46   0.1192465E-18   0.6667004       0.4836845E-25   0.3332996       0.1437449E-15   0.1427224E-19   0.7815670E-30   0.1315115E-18    0.000000    
   0.1069577E-13    607.8791       0.1071047E+11    25448.91      -0.4698814E-01   0.1065314E-44   0.3091965E-18   0.6667004       0.2101285E-24   0.3332996       0.2394367E-15   0.5931682E-19   0.5314673E-29   0.3651679E-18    0.000000    
   0.1454644E-13    607.8791       0.1071047E+11    25448.91      -0.4679290E-01   0.4792259E-44   0.5425965E-18   0.6667004       0.4916250E-24   0.3332996       0.3254596E-15   0.1371427E-18   0.1563487E-28   0.6751896E-18    0.000000    
   0.1839711E-13    607.8791       0.1071047E+11    25448.91      -0.4657441E-01   0.1522475E-43   0.8254307E-18   0.6667004       0.9369372E-24   0.3332996       0.4113881E-15   0.2599102E-18   0.3592981E-28   0.1079587E-17    0.000000    
   0.2224777E-13    607.8791       0.1071047E+11    25448.91      -0.4633645E-01   0.3864416E-43   0.1149670E-17   0.6667004       0.1574950E-23   0.3332996       0.4972223E-15   0.4355449E-18   0.7094736E-28   0.1578258E-17    0.000000    
   0.2609844E-13    607.8791       0.1071047E+11    25448.91      -0.4608224E-01   0.8387363E-43   0.1508526E-17   0.6667004       0.2430025E-23   0.3332996       0.5829623E-15   0.6707322E-18   0.1261342E-27   0.2171097E-17    0.000000    
   0.3379977E-13    607.8791       0.1071047E+11    25448.91      -0.4553413E-01   0.2867533E-42   0.2310877E-17   0.6667004       0.4859989E-23   0.3332996       0.7541603E-15   0.1338599E-17   0.3200059E-27   0.3638908E-17    0.000000    
   0.4073097E-13    607.8791       0.1071047E+11    25448.91      -0.4500791E-01   0.6786284E-42   0.3103360E-17   0.6667004       0.7960586E-23   0.3332996       0.9079174E-15   0.2190359E-17   0.6269547E-27   0.5280987E-17    0.000000    
   0.4851246E-13    607.8791       0.1071047E+11    25448.91      -0.4439178E-01   0.1490896E-41   0.4047531E-17   0.6667004       0.1256091E-22   0.3332996       0.1080175E-14   0.3453756E-17   0.1177808E-26   0.7486125E-17    0.000000    
   0.5629395E-13    607.8791       0.1071047E+11    25448.91      -0.4375743E-01   0.2857476E-41   0.5031061E-17   0.6667004       0.1840874E-22   0.3332996       0.1252051E-14   0.5059484E-17   0.2010300E-26   0.1007295E-16    0.000000    
   0.6407543E-13    607.8791       0.1071047E+11    25448.91      -0.4311083E-01   0.4956288E-41   0.6041321E-17   0.6667004       0.2554692E-22   0.3332996       0.1423546E-14   0.7019325E-17   0.3193027E-26   0.1304063E-16    0.000000    
   0.7185692E-13    607.8791       0.1071047E+11    25448.91      -0.4245601E-01   0.7971433E-41   0.7069797E-17   0.6667004       0.3400330E-22   0.3332996       0.1594662E-14   0.9340948E-17   0.4796502E-26   0.1638830E-16    0.000000    
   0.7963841E-13    607.8791       0.1071047E+11    25448.91      -0.4179577E-01   0.1208962E-40   0.8110539E-17   0.6667004       0.4379640E-22   0.3332996       0.1765398E-14   0.1202946E-16   0.6892483E-26   0.2011513E-16    0.000000    
   0.8741990E-13    607.8791       0.1071047E+11    25448.91      -0.4113219E-01   0.1749804E-40   0.9159130E-17   0.6667004       0.5493914E-22   0.3332996       0.1935755E-14   0.1508845E-16   0.9553460E-26   0.2422029E-16    0.000000    
   0.9520138E-13    607.8791       0.1071047E+11    25448.91      -0.4046667E-01   0.2438361E-40   0.1021264E-16   0.6667004       0.6743904E-22   0.3332996       0.2105736E-14   0.1851999E-16   0.1285259E-25   0.2870292E-16    0.000000    
   0.1107644E-12    607.8791       0.1071047E+11    25448.91      -0.3913369E-01   0.4332622E-40   0.1232612E-16   0.6667004       0.9652793E-22   0.3332996       0.2444567E-14   0.2650571E-16   0.2165899E-25   0.3879728E-16    0.000000    
   0.1263273E-12    607.8791       0.1071047E+11    25448.91      -0.3780093E-01   0.7038692E-40   0.1444226E-16   0.6667004       0.1310696E-21   0.3332996       0.2781899E-14   0.3598868E-16   0.3390151E-25   0.5039156E-16    0.000000    
