  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        496.3384       0.5417804E+10    15766.08       0.1442513E-03   0.4630906E-41   0.3941223E-18   0.6667000       0.1596844E-20   0.3333000       0.1428222E-15   0.3324447E-10   0.1007129E-13   0.3324669E-10    0.000000    
   0.3999358E-13    496.3384       0.5417804E+10    15766.08       0.1442513E-03   0.4630905E-41   0.3941223E-18   0.6667000       0.1596844E-20   0.3333000       0.1428222E-15   0.3324447E-10   0.1007129E-13   0.3324669E-10    0.000000    
   0.1199807E-12    496.3384       0.5417804E+10    15766.08       0.1442513E-03   0.4630904E-41   0.3941223E-18   0.6667000       0.1596844E-20   0.3333000       0.1428222E-15   0.3324447E-10   0.1007129E-13   0.3324669E-10    0.000000    
   0.2799551E-12    496.3384       0.5417804E+10    15766.08       0.1442513E-03   0.4630905E-41   0.3941223E-18   0.6667000       0.1596844E-20   0.3333000       0.1428222E-15   0.3324447E-10   0.1007129E-13   0.3324669E-10    0.000000    
   0.5999037E-12    496.3384       0.5417804E+10    15766.08       0.1442513E-03   0.4630903E-41   0.3941222E-18   0.6667000       0.1596844E-20   0.3333000       0.1428222E-15   0.3324448E-10   0.1007129E-13   0.3324670E-10    0.000000    
   0.1239801E-11    496.3384       0.5417803E+10    15766.08       0.1442513E-03   0.4630901E-41   0.3941222E-18   0.6667000       0.1596844E-20   0.3333000       0.1428222E-15   0.3324448E-10   0.1007130E-13   0.3324670E-10    0.000000    
   0.2519596E-11    496.3383       0.5417802E+10    15766.08       0.1442512E-03   0.4630895E-41   0.3941219E-18   0.6667000       0.1596844E-20   0.3333000       0.1428221E-15   0.3324449E-10   0.1007131E-13   0.3324671E-10    0.000000    
   0.5079185E-11    496.3383       0.5417799E+10    15766.07       0.1442510E-03   0.4630882E-41   0.3941213E-18   0.6667000       0.1596844E-20   0.3333000       0.1428220E-15   0.3324452E-10   0.1007132E-13   0.3324674E-10    0.000000    
   0.1019836E-10    496.3381       0.5417794E+10    15766.06       0.1442504E-03   0.4630847E-41   0.3941194E-18   0.6667000       0.1596844E-20   0.3333000       0.1428215E-15   0.3324457E-10   0.1007135E-13   0.3324679E-10    0.000000    
   0.2043672E-10    496.3379       0.5417783E+10    15766.04       0.1442485E-03   0.4630759E-41   0.3941140E-18   0.6667000       0.1596844E-20   0.3333000       0.1428199E-15   0.3324467E-10   0.1007142E-13   0.3324689E-10    0.000000    
