  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        3011.416       0.1114079E+12    26912.11       -5083.980       0.3177314E-11   0.1340845E-03   0.7478193       0.1674544E-08   0.2263660E-09   0.1550701E-04   0.4281330E-09   0.7470148E-07   0.2520310        0.000000    
   0.1434277E-16    3011.416       0.1114079E+12    26912.11       -5080.299       0.3177314E-11   0.1340845E-03   0.7478193       0.1674544E-08   0.2263660E-09   0.1550701E-04   0.4281330E-09   0.7470148E-07   0.2520310        0.000000    
   0.4302832E-16    3011.416       0.1114079E+12    26912.11       -5072.946       0.3177314E-11   0.1340845E-03   0.7478193       0.1674544E-08   0.2263660E-09   0.1550701E-04   0.4281330E-09   0.7470148E-07   0.2520310        0.000000    
   0.1003994E-15    3011.416       0.1114079E+12    26912.11       -5058.297       0.3177314E-11   0.1340845E-03   0.7478193       0.1674544E-08   0.2263660E-09   0.1550701E-04   0.4281330E-09   0.7470148E-07   0.2520310        0.000000    
   0.2151416E-15    3011.416       0.1114079E+12    26912.11       -5029.206       0.3177315E-11   0.1340845E-03   0.7478193       0.1674544E-08   0.2263660E-09   0.1550701E-04   0.4281330E-09   0.7470148E-07   0.2520310        0.000000    
   0.4446259E-15    3011.416       0.1114079E+12    26912.11       -4971.870       0.3177315E-11   0.1340845E-03   0.7478193       0.1674544E-08   0.2263660E-09   0.1550701E-04   0.4281330E-09   0.7470148E-07   0.2520310        0.000000    
   0.6741103E-15    3011.416       0.1114079E+12    26912.11       -4915.640       0.3177316E-11   0.1340845E-03   0.7478193       0.1674544E-08   0.2263660E-09   0.1550701E-04   0.4281330E-09   0.7470148E-07   0.2520310        0.000000    
   0.9035946E-15    3011.416       0.1114079E+12    26912.11       -4860.495       0.3177316E-11   0.1340845E-03   0.7478193       0.1674544E-08   0.2263660E-09   0.1550701E-04   0.4281330E-09   0.7470148E-07   0.2520310        0.000000    
   0.1133079E-14    3011.416       0.1114079E+12    26912.11       -4806.410       0.3177316E-11   0.1340845E-03   0.7478193       0.1674544E-08   0.2263660E-09   0.1550701E-04   0.4281330E-09   0.7470148E-07   0.2520310        0.000000    
