  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        2822.446       0.8051133E+11    20751.34       -27916.50       0.6166223E-12   0.8536910E-04   0.7478610       0.5931183E-09   0.8098517E-10   0.8439119E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.3800924E-17    2822.446       0.8051133E+11    20751.34       -27914.70       0.6166223E-12   0.8536910E-04   0.7478610       0.5931183E-09   0.8098517E-10   0.8439119E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.1140277E-16    2822.446       0.8051133E+11    20751.34       -27911.10       0.6166222E-12   0.8536910E-04   0.7478610       0.5931183E-09   0.8098517E-10   0.8439119E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.2660647E-16    2822.446       0.8051133E+11    20751.34       -27903.90       0.6166222E-12   0.8536910E-04   0.7478610       0.5931183E-09   0.8098517E-10   0.8439119E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.5701386E-16    2822.446       0.8051133E+11    20751.34       -27889.52       0.6166220E-12   0.8536910E-04   0.7478610       0.5931183E-09   0.8098517E-10   0.8439119E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.1178286E-15    2822.446       0.8051133E+11    20751.34       -27860.82       0.6166218E-12   0.8536910E-04   0.7478610       0.5931183E-09   0.8098517E-10   0.8439119E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.2394582E-15    2822.446       0.8051133E+11    20751.34       -27803.64       0.6166214E-12   0.8536910E-04   0.7478610       0.5931183E-09   0.8098517E-10   0.8439120E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.3610878E-15    2822.446       0.8051133E+11    20751.34       -27746.77       0.6166210E-12   0.8536910E-04   0.7478610       0.5931184E-09   0.8098517E-10   0.8439121E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.6043469E-15    2822.446       0.8051133E+11    20751.34       -27633.92       0.6166204E-12   0.8536910E-04   0.7478610       0.5931184E-09   0.8098517E-10   0.8439122E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.8232801E-15    2822.446       0.8051133E+11    20751.34       -27533.39       0.6166199E-12   0.8536911E-04   0.7478610       0.5931185E-09   0.8098517E-10   0.8439123E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.1042213E-14    2822.446       0.8051133E+11    20751.34       -27433.81       0.6166196E-12   0.8536911E-04   0.7478610       0.5931185E-09   0.8098517E-10   0.8439124E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.1261146E-14    2822.446       0.8051133E+11    20751.34       -27335.18       0.6166193E-12   0.8536911E-04   0.7478610       0.5931186E-09   0.8098517E-10   0.8439125E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.1480080E-14    2822.446       0.8051133E+11    20751.34       -27237.47       0.6166191E-12   0.8536911E-04   0.7478610       0.5931186E-09   0.8098517E-10   0.8439126E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.1917946E-14    2822.446       0.8051133E+11    20751.34       -27044.81       0.6166189E-12   0.8536912E-04   0.7478610       0.5931188E-09   0.8098517E-10   0.8439129E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.2355813E-14    2822.446       0.8051133E+11    20751.34       -26855.73       0.6166188E-12   0.8536912E-04   0.7478610       0.5931189E-09   0.8098517E-10   0.8439131E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.2793679E-14    2822.446       0.8051133E+11    20751.34       -26670.14       0.6166188E-12   0.8536913E-04   0.7478610       0.5931190E-09   0.8098517E-10   0.8439133E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.3231545E-14    2822.446       0.8051133E+11    20751.34       -26487.93       0.6166188E-12   0.8536914E-04   0.7478610       0.5931191E-09   0.8098517E-10   0.8439135E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.3669412E-14    2822.446       0.8051133E+11    20751.34       -26309.03       0.6166189E-12   0.8536914E-04   0.7478610       0.5931192E-09   0.8098517E-10   0.8439137E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.4107278E-14    2822.446       0.8051133E+11    20751.34       -26133.34       0.6166190E-12   0.8536915E-04   0.7478610       0.5931194E-09   0.8098517E-10   0.8439139E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.4545145E-14    2822.446       0.8051133E+11    20751.34       -25960.79       0.6166191E-12   0.8536915E-04   0.7478610       0.5931195E-09   0.8098517E-10   0.8439141E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.5420877E-14    2822.446       0.8051133E+11    20751.34       -25624.74       0.6166193E-12   0.8536916E-04   0.7478610       0.5931197E-09   0.8098517E-10   0.8439144E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.6296610E-14    2822.446       0.8051133E+11    20751.34       -25300.28       0.6166196E-12   0.8536917E-04   0.7478610       0.5931200E-09   0.8098517E-10   0.8439148E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.7172343E-14    2822.446       0.8051133E+11    20751.34       -24986.69       0.6166198E-12   0.8536918E-04   0.7478610       0.5931202E-09   0.8098517E-10   0.8439151E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.8048076E-14    2822.446       0.8051133E+11    20751.34       -24683.49       0.6166201E-12   0.8536919E-04   0.7478610       0.5931205E-09   0.8098517E-10   0.8439154E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.9799541E-14    2822.446       0.8051133E+11    20751.34       -24105.63       0.6166206E-12   0.8536921E-04   0.7478610       0.5931210E-09   0.8098517E-10   0.8439160E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.1155101E-13    2822.446       0.8051133E+11    20751.34       -23563.41       0.6166211E-12   0.8536923E-04   0.7478610       0.5931216E-09   0.8098517E-10   0.8439166E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.1330247E-13    2822.446       0.8051133E+11    20751.34       -23053.50       0.6166215E-12   0.8536926E-04   0.7478610       0.5931221E-09   0.8098517E-10   0.8439171E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.1505394E-13    2822.446       0.8051133E+11    20751.34       -22572.82       0.6166219E-12   0.8536928E-04   0.7478610       0.5931226E-09   0.8098517E-10   0.8439176E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.1855687E-13    2822.446       0.8051133E+11    20751.34       -21689.38       0.6166227E-12   0.8536932E-04   0.7478610       0.5931236E-09   0.8098517E-10   0.8439184E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.2205980E-13    2822.446       0.8051133E+11    20751.34       -20893.30       0.6166234E-12   0.8536936E-04   0.7478610       0.5931245E-09   0.8098517E-10   0.8439191E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.2556273E-13    2822.446       0.8051133E+11    20751.34       -20168.29       0.6166240E-12   0.8536940E-04   0.7478610       0.5931254E-09   0.8098517E-10   0.8439197E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.2906566E-13    2822.446       0.8051133E+11    20751.34       -19501.90       0.6166245E-12   0.8536944E-04   0.7478610       0.5931262E-09   0.8098517E-10   0.8439202E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.3256859E-13    2822.446       0.8051133E+11    20751.34       -18884.48       0.6166250E-12   0.8536948E-04   0.7478610       0.5931270E-09   0.8098517E-10   0.8439207E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.3607153E-13    2822.446       0.8051133E+11    20751.34       -18308.26       0.6166255E-12   0.8536952E-04   0.7478610       0.5931277E-09   0.8098517E-10   0.8439211E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.3957446E-13    2822.446       0.8051133E+11    20751.34       -17767.07       0.6166259E-12   0.8536956E-04   0.7478610       0.5931284E-09   0.8098517E-10   0.8439215E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.4658032E-13    2822.446       0.8051133E+11    20751.34       -16770.22       0.6166266E-12   0.8536963E-04   0.7478610       0.5931295E-09   0.8098517E-10   0.8439222E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.5358618E-13    2822.446       0.8051133E+11    20751.34       -15864.62       0.6166273E-12   0.8536970E-04   0.7478610       0.5931305E-09   0.8098517E-10   0.8439228E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.6059204E-13    2822.446       0.8051133E+11    20751.34       -15030.98       0.6166278E-12   0.8536977E-04   0.7478610       0.5931315E-09   0.8098517E-10   0.8439233E-05   0.1268348E-09   0.2785733E-07   0.2520452        0.000000    
   0.6759791E-13    2822.446       0.8051133E+11    20751.34       -14256.05       0.6166284E-12   0.8536983E-04   0.7478610       0.5931323E-09   0.8098517E-10   0.8439237E-05   0.1268349E-09   0.2785732E-07   0.2520452        0.000000    
   0.7460377E-13    2822.446       0.8051133E+11    20751.34       -13530.52       0.6166288E-12   0.8536989E-04   0.7478610       0.5931330E-09   0.8098517E-10   0.8439241E-05   0.1268349E-09   0.2785732E-07   0.2520452        0.000000    
   0.8160963E-13    2822.446       0.8051133E+11    20751.34       -12847.81       0.6166293E-12   0.8536995E-04   0.7478610       0.5931337E-09   0.8098518E-10   0.8439245E-05   0.1268349E-09   0.2785732E-07   0.2520452        0.000000    
   0.8861549E-13    2822.446       0.8051133E+11    20751.34       -12203.31       0.6166297E-12   0.8537001E-04   0.7478610       0.5931343E-09   0.8098518E-10   0.8439249E-05   0.1268349E-09   0.2785732E-07   0.2520452        0.000000    
   0.1026272E-12    2822.446       0.8051133E+11    20751.34       -11015.92       0.6166304E-12   0.8537011E-04   0.7478610       0.5931355E-09   0.8098518E-10   0.8439255E-05   0.1268349E-09   0.2785732E-07   0.2520452        0.000000    
   0.1166389E-12    2822.446       0.8051133E+11    20751.34       -9948.227       0.6166311E-12   0.8537020E-04   0.7478610       0.5931365E-09   0.8098518E-10   0.8439261E-05   0.1268349E-09   0.2785732E-07   0.2520452        0.000000    
   0.1306507E-12    2822.446       0.8051133E+11    20751.34       -8985.205       0.6166317E-12   0.8537028E-04   0.7478610       0.5931374E-09   0.8098518E-10   0.8439266E-05   0.1268350E-09   0.2785732E-07   0.2520452        0.000000    
   0.1446624E-12    2822.446       0.8051133E+11    20751.34       -8115.292       0.6166322E-12   0.8537036E-04   0.7478610       0.5931382E-09   0.8098518E-10   0.8439271E-05   0.1268350E-09   0.2785732E-07   0.2520452        0.000000    
   0.1586741E-12    2822.446       0.8051133E+11    20751.34       -7329.541       0.6166327E-12   0.8537043E-04   0.7478610       0.5931389E-09   0.8098518E-10   0.8439275E-05   0.1268350E-09   0.2785732E-07   0.2520452        0.000000    
   0.1726858E-12    2822.446       0.8051133E+11    20751.34       -6620.167       0.6166332E-12   0.8537049E-04   0.7478610       0.5931396E-09   0.8098518E-10   0.8439279E-05   0.1268351E-09   0.2785732E-07   0.2520452        0.000000    
   0.1866976E-12    2822.446       0.8051133E+11    20751.34       -5979.755       0.6166336E-12   0.8537054E-04   0.7478610       0.5931402E-09   0.8098518E-10   0.8439283E-05   0.1268351E-09   0.2785732E-07   0.2520452        0.000000    
   0.2007093E-12    2822.446       0.8051133E+11    20751.34       -5401.390       0.6166339E-12   0.8537059E-04   0.7478610       0.5931407E-09   0.8098519E-10   0.8439286E-05   0.1268351E-09   0.2785732E-07   0.2520452        0.000000    
   0.2287327E-12    2822.446       0.8051133E+11    20751.34       -4407.055       0.6166345E-12   0.8537068E-04   0.7478610       0.5931417E-09   0.8098519E-10   0.8439291E-05   0.1268352E-09   0.2785732E-07   0.2520452        0.000000    
   0.2567562E-12    2822.446       0.8051133E+11    20751.34       -3595.360       0.6166350E-12   0.8537075E-04   0.7478610       0.5931424E-09   0.8098519E-10   0.8439296E-05   0.1268353E-09   0.2785732E-07   0.2520452        0.000000    
   0.2847796E-12    2822.446       0.8051133E+11    20751.34       -2932.998       0.6166354E-12   0.8537081E-04   0.7478610       0.5931431E-09   0.8098519E-10   0.8439299E-05   0.1268354E-09   0.2785732E-07   0.2520452        0.000000    
   0.3252307E-12    2822.446       0.8051133E+11    20751.34       -2185.593       0.6166359E-12   0.8537087E-04   0.7478610       0.5931438E-09   0.8098520E-10   0.8439303E-05   0.1268355E-09   0.2785732E-07   0.2520452        0.000000    
   0.3656817E-12    2822.446       0.8051133E+11    20751.34       -1628.372       0.6166363E-12   0.8537092E-04   0.7478610       0.5931443E-09   0.8098520E-10   0.8439306E-05   0.1268356E-09   0.2785731E-07   0.2520452        0.000000    
   0.4061327E-12    2822.446       0.8051133E+11    20751.34       -1213.142       0.6166365E-12   0.8537096E-04   0.7478610       0.5931447E-09   0.8098520E-10   0.8439309E-05   0.1268357E-09   0.2785731E-07   0.2520452        0.000000    
   0.4465837E-12    2822.446       0.8051133E+11    20751.34       -903.8069       0.6166367E-12   0.8537098E-04   0.7478610       0.5931450E-09   0.8098521E-10   0.8439310E-05   0.1268357E-09   0.2785731E-07   0.2520452        0.000000    
   0.4870347E-12    2822.446       0.8051133E+11    20751.34       -673.3892       0.6166369E-12   0.8537100E-04   0.7478610       0.5931452E-09   0.8098521E-10   0.8439312E-05   0.1268358E-09   0.2785731E-07   0.2520452        0.000000    
