  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        1461.473       0.9068212E+11    15044.29      -0.1976246E-03   0.2499986E-33   0.1151260E-07    1.000000       0.1484115E-27  -0.2088354E-29   0.1512720E-19  -0.5766023E-29  -0.5509680E-24   0.5124778E-10    0.000000    
   0.4988972E-13    1461.473       0.9068211E+11    15044.29      -0.1610740E-03   0.2499990E-33   0.1151260E-07    1.000000       0.1484115E-27  -0.2088352E-29   0.1512720E-19  -0.5766018E-29  -0.5509675E-24   0.5124778E-10    0.000000    
   0.1496692E-12    1461.473       0.9068210E+11    15044.29      -0.8798557E-04   0.2500085E-33   0.1151260E-07    1.000000       0.1484115E-27  -0.2088349E-29   0.1512721E-19  -0.5766008E-29  -0.5509666E-24   0.5124778E-10    0.000000    
   0.3492281E-12    1461.473       0.9068208E+11    15044.29       0.5812785E-04   0.2499972E-33   0.1151260E-07    1.000000       0.1484115E-27  -0.2088342E-29   0.1512719E-19  -0.5765988E-29  -0.5509647E-24   0.5124778E-10    0.000000    
   0.7483458E-12    1461.473       0.9068203E+11    15044.28       0.3501133E-03   0.2499970E-33   0.1151260E-07    1.000000       0.1484114E-27  -0.2088328E-29   0.1512719E-19  -0.5765949E-29  -0.5509609E-24   0.5124778E-10    0.000000    
   0.1546581E-11    1461.472       0.9068194E+11    15044.27       0.9330890E-03   0.2499945E-33   0.1151260E-07    1.000000       0.1484112E-27  -0.2088301E-29   0.1512717E-19  -0.5765870E-29  -0.5509533E-24   0.5124778E-10    0.000000    
   0.3143053E-11    1461.471       0.9068175E+11    15044.25       0.2095076E-02   0.2499897E-33   0.1151260E-07    1.000000       0.1484108E-27  -0.2088246E-29   0.1512713E-19  -0.5765712E-29  -0.5509382E-24   0.5124778E-10    0.000000    
   0.6335995E-11    1461.470       0.9068138E+11    15044.20       0.4403265E-02   0.2499801E-33   0.1151260E-07    1.000000       0.1484100E-27  -0.2088137E-29   0.1512704E-19  -0.5765399E-29  -0.5509079E-24   0.5124778E-10    0.000000    
   0.1272188E-10    1461.467       0.9068063E+11    15044.11       0.8957260E-02   0.2499607E-33   0.1151259E-07    1.000000       0.1484083E-27  -0.2087918E-29   0.1512686E-19  -0.5764781E-29  -0.5508474E-24   0.5124778E-10    0.000000    
   0.1910776E-10    1461.464       0.9067989E+11    15044.02       0.1342905E-01   0.2499411E-33   0.1151257E-07    1.000000       0.1484065E-27  -0.2087699E-29   0.1512667E-19  -0.5764170E-29  -0.5507868E-24   0.5124778E-10    0.000000    
