  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        1260.205       0.5147471E+11    9903.613       0.9165722E-02   0.4888466E-37   0.8206338E-09    1.000000       0.3646308E-30  -0.9866640E-32   0.4698155E-21  -0.1435401E-31  -0.7185189E-26   0.5124778E-10    0.000000    
   0.7682945E-14    1260.205       0.5147471E+11    9903.613       0.9165715E-02   0.4888429E-37   0.8206338E-09    1.000000       0.3646308E-30  -0.9866640E-32   0.4698154E-21  -0.1435401E-31  -0.7185189E-26   0.5124778E-10    0.000000    
   0.2304883E-13    1260.205       0.5147471E+11    9903.613       0.9165701E-02   0.4888365E-37   0.8206338E-09    1.000000       0.3646308E-30  -0.9866640E-32   0.4698153E-21  -0.1435401E-31  -0.7185189E-26   0.5124778E-10    0.000000    
   0.5378061E-13    1260.205       0.5147471E+11    9903.613       0.9165671E-02   0.4888478E-37   0.8206337E-09    1.000000       0.3646307E-30  -0.9866639E-32   0.4698151E-21  -0.1435401E-31  -0.7185189E-26   0.5124778E-10    0.000000    
   0.1152442E-12    1260.205       0.5147471E+11    9903.613       0.9165613E-02   0.4888416E-37   0.8206336E-09    1.000000       0.3646305E-30  -0.9866638E-32   0.4698149E-21  -0.1435401E-31  -0.7185188E-26   0.5124778E-10    0.000000    
   0.2381713E-12    1260.205       0.5147471E+11    9903.613       0.9165497E-02   0.4888414E-37   0.8206334E-09    1.000000       0.3646302E-30  -0.9866636E-32   0.4698146E-21  -0.1435400E-31  -0.7185187E-26   0.5124778E-10    0.000000    
   0.4840255E-12    1260.205       0.5147471E+11    9903.613       0.9165265E-02   0.4888409E-37   0.8206329E-09    1.000000       0.3646297E-30  -0.9866631E-32   0.4698143E-21  -0.1435399E-31  -0.7185185E-26   0.5124778E-10    0.000000    
   0.9757340E-12    1260.205       0.5147471E+11    9903.613       0.9164800E-02   0.4888404E-37   0.8206321E-09    1.000000       0.3646288E-30  -0.9866622E-32   0.4698139E-21  -0.1435397E-31  -0.7185181E-26   0.5124778E-10    0.000000    
   0.1959151E-11    1260.205       0.5147471E+11    9903.613       0.9163870E-02   0.4888394E-37   0.8206303E-09    1.000000       0.3646272E-30  -0.9866604E-32   0.4698129E-21  -0.1435394E-31  -0.7185172E-26   0.5124778E-10    0.000000    
   0.3925985E-11    1260.205       0.5147471E+11    9903.613       0.9162011E-02   0.4888373E-37   0.8206268E-09    1.000000       0.3646241E-30  -0.9866567E-32   0.4698109E-21  -0.1435387E-31  -0.7185156E-26   0.5124778E-10    0.000000    
   0.7859653E-11    1260.205       0.5147471E+11    9903.613       0.9158293E-02   0.4888330E-37   0.8206198E-09    1.000000       0.3646180E-30  -0.9866495E-32   0.4698069E-21  -0.1435372E-31  -0.7185122E-26   0.5124778E-10    0.000000    
   0.1572699E-10    1260.205       0.5147471E+11    9903.613       0.9150863E-02   0.4888246E-37   0.8206059E-09    1.000000       0.3646056E-30  -0.9866349E-32   0.4697989E-21  -0.1435343E-31  -0.7185055E-26   0.5124778E-10    0.000000    
   0.3146166E-10    1260.205       0.5147471E+11    9903.613       0.9136021E-02   0.4888077E-37   0.8205780E-09    1.000000       0.3645808E-30  -0.9866059E-32   0.4697830E-21  -0.1435284E-31  -0.7184922E-26   0.5124778E-10    0.000000    
   0.6293100E-10    1260.205       0.5147471E+11    9903.613       0.9106412E-02   0.4887740E-37   0.8205224E-09    1.000000       0.3645314E-30  -0.9865477E-32   0.4697511E-21  -0.1435163E-31  -0.7184655E-26   0.5124778E-10    0.000000    
   0.1258697E-09    1260.205       0.5147471E+11    9903.613       0.9047485E-02   0.4887069E-37   0.8204117E-09    1.000000       0.3644331E-30  -0.9864314E-32   0.4696878E-21  -0.1434912E-31  -0.7184121E-26   0.5124778E-10    0.000000    
   0.1888084E-09    1260.205       0.5147471E+11    9903.613       0.8988947E-02   0.4886402E-37   0.8203018E-09    1.000000       0.3643354E-30  -0.9863152E-32   0.4696248E-21  -0.1434650E-31  -0.7183586E-26   0.5124778E-10    0.000000    
   0.3146857E-09    1260.205       0.5147471E+11    9903.613       0.8873026E-02   0.4885082E-37   0.8200840E-09    1.000000       0.3641420E-30  -0.9860827E-32   0.4695002E-21  -0.1434105E-31  -0.7182518E-26   0.5124778E-10    0.000000    
   0.4279754E-09    1260.205       0.5147471E+11    9903.613       0.8770000E-02   0.4883908E-37   0.8198904E-09    1.000000       0.3639701E-30  -0.9858735E-32   0.4693893E-21  -0.1433598E-31  -0.7181557E-26   0.5124778E-10    0.000000    
   0.5412650E-09    1260.205       0.5147471E+11    9903.613       0.8668195E-02   0.4882748E-37   0.8196990E-09    1.000000       0.3638002E-30  -0.9856644E-32   0.4692798E-21  -0.1433083E-31  -0.7180595E-26   0.5124778E-10    0.000000    
   0.6545546E-09    1260.205       0.5147471E+11    9903.613       0.8567594E-02   0.4881601E-37   0.8195099E-09    1.000000       0.3636323E-30  -0.9854553E-32   0.4691715E-21  -0.1432563E-31  -0.7179634E-26   0.5124778E-10    0.000000    
   0.7678442E-09    1260.205       0.5147471E+11    9903.613       0.8468184E-02   0.4880468E-37   0.8193229E-09    1.000000       0.3634665E-30  -0.9852462E-32   0.4690645E-21  -0.1432044E-31  -0.7178673E-26   0.5124778E-10    0.000000    
   0.9944235E-09    1260.205       0.5147471E+11    9903.613       0.8272880E-02   0.4878240E-37   0.8189555E-09    1.000000       0.3631406E-30  -0.9848282E-32   0.4688542E-21  -0.1431007E-31  -0.7176752E-26   0.5124778E-10    0.000000    
   0.1221003E-08    1260.205       0.5147471E+11    9903.613       0.8082169E-02   0.4876064E-37   0.8185966E-09    1.000000       0.3628224E-30  -0.9844103E-32   0.4686487E-21  -0.1429983E-31  -0.7174831E-26   0.5124778E-10    0.000000    
   0.1447582E-08    1260.205       0.5147471E+11    9903.613       0.7895934E-02   0.4873939E-37   0.8182460E-09    1.000000       0.3625116E-30  -0.9839927E-32   0.4684480E-21  -0.1428973E-31  -0.7172911E-26   0.5124778E-10    0.000000    
   0.1674161E-08    1260.205       0.5147471E+11    9903.613       0.7714067E-02   0.4871862E-37   0.8179034E-09    1.000000       0.3622082E-30  -0.9835752E-32   0.4682519E-21  -0.1427979E-31  -0.7170991E-26   0.5124778E-10    0.000000    
   0.1900741E-08    1260.205       0.5147471E+11    9903.613       0.7536461E-02   0.4869833E-37   0.8175687E-09    1.000000       0.3619118E-30  -0.9831578E-32   0.4680603E-21  -0.1426998E-31  -0.7169071E-26   0.5124778E-10    0.000000    
   0.2353899E-08    1260.205       0.5147471E+11    9903.613       0.7193623E-02   0.4865915E-37   0.8169223E-09    1.000000       0.3613398E-30  -0.9823236E-32   0.4676902E-21  -0.1425079E-31  -0.7165234E-26   0.5124778E-10    0.000000    
   0.2807058E-08    1260.205       0.5147471E+11    9903.613       0.6866627E-02   0.4862175E-37   0.8163052E-09    1.000000       0.3607942E-30  -0.9814901E-32   0.4673370E-21  -0.1423213E-31  -0.7161399E-26   0.5124778E-10    0.000000    
   0.3260216E-08    1260.205       0.5147471E+11    9903.613       0.6554721E-02   0.4858605E-37   0.8157162E-09    1.000000       0.3602737E-30  -0.9806573E-32   0.4669999E-21  -0.1421398E-31  -0.7157566E-26   0.5124778E-10    0.000000    
   0.3713375E-08    1260.205       0.5147471E+11    9903.613       0.6257189E-02   0.4855197E-37   0.8151540E-09    1.000000       0.3597773E-30  -0.9798251E-32   0.4666780E-21  -0.1419633E-31  -0.7153735E-26   0.5124778E-10    0.000000    
   0.4166533E-08    1260.205       0.5147471E+11    9903.613       0.5973349E-02   0.4851944E-37   0.8146172E-09    1.000000       0.3593037E-30  -0.9789937E-32   0.4663707E-21  -0.1417916E-31  -0.7149907E-26   0.5124778E-10    0.000000    
   0.5072850E-08    1260.205       0.5147471E+11    9903.613       0.5444190E-02   0.4845874E-37   0.8136157E-09    1.000000       0.3584207E-30  -0.9773329E-32   0.4657974E-21  -0.1414613E-31  -0.7142255E-26   0.5124778E-10    0.000000    
   0.5888535E-08    1260.205       0.5147471E+11    9903.613       0.5008613E-02   0.4840872E-37   0.8127903E-09    1.000000       0.3576940E-30  -0.9758405E-32   0.4653249E-21  -0.1411780E-31  -0.7135376E-26   0.5124778E-10    0.000000    
   0.6704221E-08    1260.205       0.5147471E+11    9903.613       0.4608259E-02   0.4836270E-37   0.8120309E-09    1.000000       0.3570259E-30  -0.9743505E-32   0.4648902E-21  -0.1409069E-31  -0.7128504E-26   0.5124778E-10    0.000000    
   0.7519906E-08    1260.205       0.5147471E+11    9903.613       0.4240223E-02   0.4832036E-37   0.8113322E-09    1.000000       0.3564118E-30  -0.9728627E-32   0.4644902E-21  -0.1406470E-31  -0.7121639E-26   0.5124778E-10    0.000000    
   0.8335591E-08    1260.205       0.5147471E+11    9903.613       0.3901850E-02   0.4828141E-37   0.8106893E-09    1.000000       0.3558472E-30  -0.9713773E-32   0.4641222E-21  -0.1403974E-31  -0.7114780E-26   0.5124778E-10    0.000000    
   0.9151277E-08    1260.205       0.5147471E+11    9903.613       0.3590706E-02   0.4824556E-37   0.8100976E-09    1.000000       0.3553281E-30  -0.9698943E-32   0.4637835E-21  -0.1401572E-31  -0.7107928E-26   0.5124778E-10    0.000000    
   0.9966962E-08    1260.205       0.5147471E+11    9903.613       0.3304566E-02   0.4821257E-37   0.8095532E-09    1.000000       0.3548506E-30  -0.9684136E-32   0.4634718E-21  -0.1399257E-31  -0.7101082E-26   0.5124778E-10    0.000000    
   0.1078265E-07    1260.205       0.5147471E+11    9903.613       0.3041392E-02   0.4818221E-37   0.8090521E-09    1.000000       0.3544115E-30  -0.9669353E-32   0.4631850E-21  -0.1397022E-31  -0.7094243E-26   0.5124778E-10    0.000000    
   0.1159833E-07    1260.205       0.5147471E+11    9903.613       0.2799317E-02   0.4815427E-37   0.8085909E-09    1.000000       0.3540076E-30  -0.9654594E-32   0.4629210E-21  -0.1394861E-31  -0.7087411E-26   0.5124778E-10    0.000000    
   0.1241402E-07    1260.205       0.5147471E+11    9903.613       0.2576627E-02   0.4812856E-37   0.8081664E-09    1.000000       0.3536360E-30  -0.9639858E-32   0.4626779E-21  -0.1392767E-31  -0.7080586E-26   0.5124778E-10    0.000000    
   0.1322970E-07    1260.205       0.5147471E+11    9903.613       0.2371751E-02   0.4810488E-37   0.8077756E-09    1.000000       0.3532942E-30  -0.9625147E-32   0.4624543E-21  -0.1390736E-31  -0.7073767E-26   0.5124778E-10    0.000000    
   0.1404539E-07    1260.205       0.5147471E+11    9903.613       0.2183249E-02   0.4808310E-37   0.8074160E-09    1.000000       0.3529796E-30  -0.9610460E-32   0.4622484E-21  -0.1388763E-31  -0.7066955E-26   0.5124778E-10    0.000000    
   0.1567676E-07    1260.205       0.5147471E+11    9903.613       0.1850191E-02   0.4804457E-37   0.8067801E-09    1.000000       0.3524239E-30  -0.9581158E-32   0.4618844E-21  -0.1384970E-31  -0.7053350E-26   0.5124778E-10    0.000000    
   0.1730813E-07    1260.205       0.5147471E+11    9903.613       0.1568134E-02   0.4801193E-37   0.8062412E-09    1.000000       0.3519533E-30  -0.9551953E-32   0.4615759E-21  -0.1381357E-31  -0.7039771E-26   0.5124778E-10    0.000000    
   0.1877232E-07    1260.205       0.5147471E+11    9903.613       0.1351915E-02   0.4798689E-37   0.8058278E-09    1.000000       0.3515925E-30  -0.9525824E-32   0.4613392E-21  -0.1378245E-31  -0.7027607E-26   0.5124778E-10    0.000000    
   0.2023651E-07    1260.205       0.5147471E+11    9903.613       0.1165590E-02   0.4796530E-37   0.8054714E-09    1.000000       0.3512816E-30  -0.9499774E-32   0.4611352E-21  -0.1375239E-31  -0.7015464E-26   0.5124778E-10    0.000000    
   0.2170071E-07    1260.205       0.5147471E+11    9903.613       0.1005004E-02   0.4794669E-37   0.8051642E-09    1.000000       0.3510137E-30  -0.9473802E-32   0.4609593E-21  -0.1372326E-31  -0.7003341E-26   0.5124778E-10    0.000000    
   0.2316490E-07    1260.205       0.5147471E+11    9903.613       0.8665881E-03   0.4793065E-37   0.8048992E-09    1.000000       0.3507827E-30  -0.9447909E-32   0.4608077E-21  -0.1369492E-31  -0.6991240E-26   0.5124778E-10    0.000000    
   0.2462909E-07    1260.205       0.5147471E+11    9903.613       0.7472707E-03   0.4791681E-37   0.8046707E-09    1.000000       0.3505836E-30  -0.9422095E-32   0.4606769E-21  -0.1366728E-31  -0.6979160E-26   0.5124778E-10    0.000000    
   0.2609328E-07    1260.205       0.5147471E+11    9903.613       0.6444071E-03   0.4790488E-37   0.8044737E-09    1.000000       0.3504120E-30  -0.9396359E-32   0.4605641E-21  -0.1364023E-31  -0.6967100E-26   0.5124778E-10    0.000000    
