  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        392.4262       0.2851320E+10    10494.61       0.3518682E-08   0.6175676E-52   0.1280957E-22   0.6667000       0.6371526E-26   0.3333000       0.1450963E-19   0.6151225E-15   0.2152772E-21   0.6151225E-15    0.000000    
   0.5185350E-12    392.4262       0.2851320E+10    10494.61       0.3518682E-08   0.6175675E-52   0.1280957E-22   0.6667000       0.6371526E-26   0.3333000       0.1450963E-19   0.6151226E-15   0.2152772E-21   0.6151226E-15    0.000000    
   0.1555605E-11    392.4262       0.2851319E+10    10494.61       0.3518681E-08   0.6175681E-52   0.1280957E-22   0.6667000       0.6371526E-26   0.3333000       0.1450963E-19   0.6151228E-15   0.2152773E-21   0.6151228E-15    0.000000    
   0.3629745E-11    392.4262       0.2851319E+10    10494.61       0.3518681E-08   0.6175663E-52   0.1280956E-22   0.6667000       0.6371526E-26   0.3333000       0.1450963E-19   0.6151232E-15   0.2152775E-21   0.6151232E-15    0.000000    
   0.7778025E-11    392.4261       0.2851317E+10    10494.61       0.3518680E-08   0.6175647E-52   0.1280955E-22   0.6667000       0.6371526E-26   0.3333000       0.1450962E-19   0.6151239E-15   0.2152779E-21   0.6151239E-15    0.000000    
   0.1607458E-10    392.4260       0.2851315E+10    10494.60       0.3518673E-08   0.6175610E-52   0.1280951E-22   0.6667000       0.6371526E-26   0.3333000       0.1450960E-19   0.6151255E-15   0.2152786E-21   0.6151255E-15    0.000000    
   0.3266770E-10    392.4258       0.2851309E+10    10494.58       0.3518649E-08   0.6175517E-52   0.1280939E-22   0.6667000       0.6371526E-26   0.3333000       0.1450951E-19   0.6151286E-15   0.2152801E-21   0.6151286E-15    0.000000    
   0.6585394E-10    392.4254       0.2851299E+10    10494.56       0.3518564E-08   0.6175277E-52   0.1280905E-22   0.6667000       0.6371525E-26   0.3333000       0.1450921E-19   0.6151347E-15   0.2152831E-21   0.6151347E-15    0.000000    
   0.1322264E-09    392.4245       0.2851277E+10    10494.50       0.3518306E-08   0.6174662E-52   0.1280810E-22   0.6667000       0.6371521E-26   0.3333000       0.1450829E-19   0.6151470E-15   0.2152890E-21   0.6151470E-15    0.000000    
