  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        1461.473       0.9068212E+11    15044.29      -0.1976211E-03  -0.7218625E-70   0.1151260E-07    1.000000      -0.4285348E-64  -0.2927921E-61  -0.4367929E-56  -0.2124342E-63  -0.1911563E-58  -0.1479762E-46    0.000000    
   0.6377746E-12    1461.473       0.9068211E+11    15044.29      -0.1612498E-03  -0.7218637E-70   0.1151260E-07    1.000000      -0.4285347E-64  -0.2927849E-61  -0.4367929E-56  -0.2124317E-63  -0.1911542E-58  -0.1479762E-46    0.000000    
   0.1913324E-11    1461.473       0.9068210E+11    15044.29      -0.8865473E-04  -0.7217998E-70   0.1151260E-07    1.000000      -0.4285347E-64  -0.2927706E-61  -0.4367928E-56  -0.2124267E-63  -0.1911500E-58  -0.1479762E-46    0.000000    
   0.4464422E-11    1461.473       0.9068208E+11    15044.29       0.5575825E-04  -0.7218576E-70   0.1151260E-07    1.000000      -0.4285346E-64  -0.2927420E-61  -0.4367926E-56  -0.2124167E-63  -0.1911416E-58  -0.1479762E-46    0.000000    
   0.9566619E-11    1461.473       0.9068203E+11    15044.28       0.3417114E-03  -0.7218577E-70   0.1151260E-07    1.000000      -0.4285343E-64  -0.2926848E-61  -0.4367923E-56  -0.2123967E-63  -0.1911249E-58  -0.1479762E-46    0.000000    
   0.1977101E-10    1461.472       0.9068194E+11    15044.27       0.9019329E-03  -0.7218508E-70   0.1151260E-07    1.000000      -0.4285336E-64  -0.2925703E-61  -0.4367917E-56  -0.2123569E-63  -0.1910913E-58  -0.1479762E-46    0.000000    
   0.4017980E-10    1461.471       0.9068175E+11    15044.25       0.1977458E-02  -0.7218366E-70   0.1151259E-07    1.000000      -0.4285321E-64  -0.2923416E-61  -0.4367902E-56  -0.2122773E-63  -0.1910243E-58  -0.1479762E-46    0.000000    
   0.6058859E-10    1461.471       0.9068157E+11    15044.23       0.2995178E-02  -0.7218221E-70   0.1151258E-07    1.000000      -0.4285302E-64  -0.2921130E-61  -0.4367886E-56  -0.2121978E-63  -0.1909573E-58  -0.1479762E-46    0.000000    
   0.8099738E-10    1461.470       0.9068139E+11    15044.20       0.3958011E-02  -0.7218073E-70   0.1151256E-07    1.000000      -0.4285279E-64  -0.2918846E-61  -0.4367868E-56  -0.2121185E-63  -0.1908903E-58  -0.1479762E-46    0.000000    
