  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        595.5098       0.9969037E+10    24179.24      -0.2353842E-01    0.000000        0.000000       0.6667001        0.000000       0.3332999        0.000000        0.000000        0.000000        0.000000        0.000000    
   0.1074893E-17    595.5098       0.9969037E+10    24179.24      -0.2353841E-01   0.3424096E-57   0.6422660E-25   0.6667001       0.8203150E-35   0.3332999       0.1170965E-19   0.6111692E-25   0.1031127E-38   0.3115578E-26    0.000000    
   0.3224678E-17    595.5098       0.9969037E+10    24179.24      -0.2353839E-01   0.1858593E-56   0.2002386E-24   0.6667001       0.4566719E-34   0.3332999       0.3512895E-19   0.1833583E-24   0.5597718E-38   0.1691314E-25    0.000000    
   0.7524249E-17    595.5098       0.9969037E+10    24179.24      -0.2353835E-01   0.9068474E-56   0.5102559E-24   0.6667001       0.2350628E-33   0.3332999       0.8196751E-19   0.4278823E-24   0.2732093E-37   0.8254255E-25    0.000000    
   0.1612339E-16    595.5098       0.9969037E+10    24179.24      -0.2353826E-01   0.3937343E-55   0.1274923E-23   0.6667001       0.1178909E-32   0.3332999       0.1756445E-18   0.9171332E-24   0.1187353E-36   0.3586372E-24    0.000000    
   0.3332167E-16    595.5098       0.9969037E+10    24179.24      -0.2353810E-01   0.1654000E-54   0.3400851E-23   0.6667001       0.6190215E-32   0.3332999       0.3629978E-18   0.1896757E-23   0.4997330E-36   0.1508543E-23    0.000000    
   0.6771824E-16    595.5098       0.9969037E+10    24179.24      -0.2353777E-01   0.6777015E-54   0.1003423E-22   0.6667001       0.3548343E-31   0.3332999       0.7377022E-18   0.3862930E-23   0.2056271E-35   0.6196797E-23    0.000000    
   0.1365114E-15    595.5098       0.9969037E+10    24179.24      -0.2353710E-01   0.2737524E-53   0.3282328E-22   0.6667001       0.2253170E-30   0.3332999       0.1487101E-17   0.7842436E-23   0.8388286E-35   0.2514277E-22    0.000000    
   0.2740976E-15    595.5098       0.9969037E+10    24179.24      -0.2353575E-01   0.1102340E-52   0.1163360E-21   0.6667001       0.1561479E-29   0.3332999       0.2985861E-17   0.1614514E-22   0.3444007E-34   0.1013130E-21    0.000000    
   0.5492702E-15    595.5098       0.9969037E+10    24179.24      -0.2353297E-01   0.4914445E-52   0.4338763E-21   0.6667001       0.1148471E-28   0.3332999       0.5983228E-17   0.3535596E-22   0.1477984E-33   0.4067738E-21    0.000000    
   0.1099615E-14    595.5098       0.9969037E+10    24179.24      -0.2352716E-01   0.5161877E-51   0.1661273E-20   0.6667001       0.8730179E-28   0.3332999       0.1197735E-16   0.9388920E-22   0.7379331E-33   0.1630123E-20    0.000000    
   0.2200305E-14    595.5098       0.9969037E+10    24179.24      -0.2351450E-01   0.2011170E-49   0.6409771E-20   0.6667001       0.6718443E-27   0.3332999       0.2396314E-16   0.3665107E-21   0.5199949E-32   0.6526082E-20    0.000000    
   0.4401686E-14    595.5098       0.9969037E+10    24179.24      -0.2348527E-01   0.1017314E-47   0.2451329E-19   0.6667001       0.5143775E-26   0.3332999       0.4792493E-16   0.2098561E-20   0.5512702E-31   0.2611133E-19    0.000000    
   0.8804446E-14    595.5098       0.9969037E+10    24179.24      -0.2341308E-01   0.4617062E-46   0.9111543E-19   0.6667001       0.3843414E-25   0.3332999       0.9580937E-16   0.1431122E-19   0.7300702E-30   0.1044255E-18    0.000000    
   0.1320721E-13    595.5098       0.9969037E+10    24179.24      -0.2332466E-01   0.3326422E-45   0.1935853E-18   0.6667001       0.1170440E-24   0.3332999       0.1436417E-15   0.4280899E-19   0.2928530E-29   0.2348926E-18    0.000000    
   0.1760997E-13    595.5098       0.9969037E+10    24179.24      -0.2322265E-01   0.1359249E-44   0.3261167E-18   0.6667001       0.2569792E-24   0.3332999       0.1914218E-15   0.9334392E-19   0.7963957E-29   0.4174584E-18    0.000000    
   0.2201273E-13    595.5098       0.9969037E+10    24179.24      -0.2310937E-01   0.4046151E-44   0.4836085E-18   0.6667001       0.4722787E-24   0.3332999       0.2391500E-15   0.1709614E-18   0.1752214E-28   0.6520672E-18    0.000000    
   0.3081825E-13    595.5098       0.9969037E+10    24179.24      -0.2285562E-01   0.2058011E-43   0.8588273E-18   0.6667001       0.1169143E-23   0.3332999       0.3344504E-15   0.4218830E-18   0.5800708E-28   0.1277207E-17    0.000000    
   0.3962377E-13    595.5098       0.9969037E+10    24179.24      -0.2257622E-01   0.6665354E-43   0.1291029E-17   0.6667001       0.2284859E-23   0.3332999       0.4295432E-15   0.8233321E-18   0.1430235E-27   0.2109857E-17    0.000000    
   0.4842929E-13    595.5098       0.9969037E+10    24179.24      -0.2228019E-01   0.1658694E-42   0.1760276E-17   0.6667001       0.3873589E-23   0.3332999       0.5244290E-15   0.1394782E-17   0.2948086E-27   0.3149554E-17    0.000000    
   0.5723481E-13    595.5098       0.9969037E+10    24179.24      -0.2197321E-01   0.3466066E-42   0.2254067E-17   0.6667001       0.5968818E-23   0.3332999       0.6191083E-15   0.2148278E-17   0.5378429E-27   0.4395842E-17    0.000000    
   0.6604033E-13    595.5098       0.9969037E+10    24179.24      -0.2165887E-01   0.6399919E-42   0.2764508E-17   0.6667001       0.8591221E-23   0.3332999       0.7135813E-15   0.3091264E-17   0.8979446E-27   0.5848271E-17    0.000000    
   0.7484585E-13    595.5098       0.9969037E+10    24179.24      -0.2133963E-01   0.1078486E-41   0.3286122E-17   0.6667001       0.1175476E-22   0.3332999       0.8078487E-15   0.4228769E-17   0.1401684E-26   0.7506392E-17    0.000000    
   0.8365137E-13    595.5098       0.9969037E+10    24179.24      -0.2101719E-01   0.1695282E-41   0.3815198E-17   0.6667001       0.1546846E-22   0.3332999       0.9019109E-15   0.5564057E-17   0.2076234E-26   0.9369759E-17    0.000000    
   0.1012624E-12    595.5098       0.9969037E+10    24179.24      -0.2036744E-01   0.3596547E-41   0.4885295E-17   0.6667001       0.2457031E-22   0.3332999       0.1089421E-14   0.8836636E-17   0.4047874E-26   0.1371044E-16    0.000000    
   0.1188735E-12    595.5098       0.9969037E+10    24179.24      -0.1971448E-01   0.6610210E-41   0.5964025E-17   0.6667001       0.3591650E-22   0.3332999       0.1276116E-14   0.1291621E-16   0.7036082E-26   0.1886675E-16    0.000000    
   0.1364845E-12    595.5098       0.9969037E+10    24179.24      -0.1906175E-01   0.1099826E-40   0.7043846E-17   0.6667001       0.4951780E-22   0.3332999       0.1461999E-14   0.1780678E-16   0.1126443E-25   0.2483515E-16    0.000000    
   0.1611646E-12    595.5098       0.9969037E+10    24179.24      -0.1814999E-01   0.1995030E-40   0.8553134E-17   0.6667001       0.7236997E-22   0.3332999       0.1721134E-14   0.2602410E-16   0.1970408E-25   0.3455898E-16    0.000000    
   0.1858446E-12    595.5098       0.9969037E+10    24179.24      -0.1724345E-01   0.3279794E-40   0.1005399E-16   0.6667001       0.9963259E-22   0.3332999       0.1978692E-14   0.3582810E-16   0.3163458E-25   0.4586106E-16    0.000000    
   0.2105247E-12    595.5098       0.9969037E+10    24179.24      -0.1634240E-01   0.5021847E-40   0.1154578E-16   0.6667001       0.1312798E-21   0.3332999       0.2234681E-14   0.4720982E-16   0.4766895E-25   0.5873179E-16    0.000000    
   0.2352048E-12    595.5098       0.9969037E+10    24179.24      -0.1544670E-01   0.7287668E-40   0.1302876E-16   0.6667001       0.1672832E-21   0.3332999       0.2489110E-14   0.6015942E-16   0.6841672E-25   0.7316160E-16    0.000000    
   0.2845649E-12    595.5098       0.9969037E+10    24179.24      -0.1367128E-01   0.1364913E-39   0.1596848E-16   0.6667001       0.2522495E-21   0.3332999       0.2993331E-14   0.9072429E-16   0.1264655E-24   0.1066607E-15    0.000000    
