  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        607.8791       0.1071047E+11    25448.88      -0.4737075E-01    0.000000        0.000000       0.6667010        0.000000       0.3332990        0.000000        0.000000        0.000000        0.000000        0.000000    
   0.5222797E-18    607.8791       0.1071047E+11    25448.88      -0.4737074E-01   0.8574344E-57   0.8342501E-25   0.6667010       0.7229112E-35   0.3332990       0.1170963E-19   0.8168557E-25   0.1078175E-38   0.1743407E-26    0.000000    
   0.1566839E-17    607.8791       0.1071047E+11    25448.88      -0.4737072E-01   0.4654384E-56   0.2545041E-24   0.6667010       0.3967489E-34   0.3332990       0.3512888E-19   0.2450616E-24   0.5853036E-38   0.9464208E-26    0.000000    
   0.3655958E-17    607.8791       0.1071047E+11    25448.88      -0.4737067E-01   0.2271239E-55   0.6179197E-24   0.6667010       0.1982557E-33   0.3332990       0.8196737E-19   0.5718395E-24   0.2856600E-37   0.4618895E-25    0.000000    
   0.7834196E-17    607.8791       0.1071047E+11    25448.88      -0.4737058E-01   0.9864658E-55   0.1425686E-23   0.6667010       0.9212243E-33   0.3332990       0.1756443E-18   0.1225507E-23   0.1241290E-36   0.2006854E-24    0.000000    
   0.1619067E-16    607.8791       0.1071047E+11    25448.88      -0.4737039E-01   0.4146588E-54   0.3375147E-23   0.6667010       0.4342525E-32   0.3332990       0.3629977E-18   0.2533382E-23   0.5222452E-36   0.8441474E-24    0.000000    
   0.3290362E-16    607.8791       0.1071047E+11    25448.88      -0.4737002E-01   0.1701062E-53   0.8607722E-23   0.6667010       0.2165785E-31   0.3332990       0.7377032E-18   0.5152007E-23   0.2146492E-35   0.3467597E-23    0.000000    
   0.6632953E-16    607.8791       0.1071047E+11    25448.88      -0.4736927E-01   0.6883861E-53   0.2441063E-22   0.6667010       0.1187987E-30   0.3332990       0.1487109E-17   0.1040640E-22   0.8722834E-35   0.1406941E-22    0.000000    
   0.1331813E-15    607.8791       0.1071047E+11    25448.88      -0.4736777E-01   0.2761039E-52   0.7732288E-22   0.6667010       0.7275388E-30   0.3332990       0.2985899E-17   0.2102889E-22   0.3532172E-34   0.5669314E-22    0.000000    
   0.2668849E-15    607.8791       0.1071047E+11    25448.88      -0.4736471E-01   0.1106169E-51   0.2680194E-21   0.6667010       0.4912884E-29   0.3332990       0.5983393E-17   0.4308800E-22   0.1442077E-33   0.2276268E-21    0.000000    
   0.5342922E-15    607.8791       0.1071047E+11    25448.88      -0.4735845E-01   0.4833123E-51   0.9860340E-21   0.6667010       0.3554881E-28   0.3332990       0.1197804E-16   0.9331398E-22   0.6129963E-33   0.9122234E-21    0.000000    
   0.1069107E-14    607.8791       0.1071047E+11    25448.88      -0.4734530E-01   0.4592390E-50   0.3745974E-20   0.6667010       0.2676722E-27   0.3332990       0.2396596E-16   0.2406337E-21   0.2986548E-32   0.3652196E-20    0.000000    
   0.2138736E-14    607.8791       0.1071047E+11    25448.88      -0.4731658E-01   0.1675065E-48   0.1438662E-19   0.6667010       0.2048576E-26   0.3332990       0.4793632E-16   0.8964588E-21   0.2012066E-31   0.1461410E-19    0.000000    
   0.4277993E-14    607.8791       0.1071047E+11    25448.88      -0.4725012E-01   0.8344139E-47   0.5483879E-19   0.6667010       0.1562656E-25   0.3332990       0.9585513E-16   0.4955776E-20   0.2049333E-30   0.5845644E-19    0.000000    
   0.6417251E-14    607.8791       0.1071047E+11    25448.88      -0.4717238E-01   0.6358628E-46   0.1192464E-18   0.6667010       0.4836829E-25   0.3332990       0.1437447E-15   0.1427220E-19   0.7815647E-30   0.1315114E-18    0.000000    
   0.1069577E-13    607.8791       0.1071047E+11    25448.88      -0.4698810E-01   0.1065309E-44   0.3091962E-18   0.6667010       0.2101278E-24   0.3332990       0.2394364E-15   0.5931663E-19   0.5314658E-29   0.3651675E-18    0.000000    
   0.1454643E-13    607.8791       0.1071047E+11    25448.88      -0.4679286E-01   0.4792239E-44   0.5425961E-18   0.6667010       0.4916234E-24   0.3332990       0.3254591E-15   0.1371422E-18   0.1563483E-28   0.6751888E-18    0.000000    
   0.1839709E-13    607.8791       0.1071047E+11    25448.88      -0.4657437E-01   0.1522469E-43   0.8254302E-18   0.6667010       0.9369343E-24   0.3332990       0.4113875E-15   0.2599094E-18   0.3592970E-28   0.1079586E-17    0.000000    
   0.2224776E-13    607.8791       0.1071047E+11    25448.88      -0.4633641E-01   0.3864400E-43   0.1149670E-17   0.6667010       0.1574945E-23   0.3332990       0.4972215E-15   0.4355436E-18   0.7094716E-28   0.1578256E-17    0.000000    
   0.2609842E-13    607.8791       0.1071047E+11    25448.88      -0.4608221E-01   0.8387331E-43   0.1508526E-17   0.6667010       0.2430018E-23   0.3332990       0.5829615E-15   0.6707302E-18   0.1261339E-27   0.2171095E-17    0.000000    
   0.3379975E-13    607.8791       0.1071047E+11    25448.88      -0.4553409E-01   0.2867522E-42   0.2310876E-17   0.6667010       0.4859975E-23   0.3332990       0.7541592E-15   0.1338595E-17   0.3200051E-27   0.3638904E-17    0.000000    
   0.4073095E-13    607.8791       0.1071047E+11    25448.88      -0.4500788E-01   0.6786261E-42   0.3103360E-17   0.6667010       0.7960564E-23   0.3332990       0.9079161E-15   0.2190353E-17   0.6269531E-27   0.5280980E-17    0.000000    
   0.4851243E-13    607.8791       0.1071047E+11    25448.88      -0.4439174E-01   0.1490892E-41   0.4047531E-17   0.6667010       0.1256088E-22   0.3332990       0.1080174E-14   0.3453748E-17   0.1177806E-26   0.7486117E-17    0.000000    
   0.5629392E-13    607.8791       0.1071047E+11    25448.88      -0.4375739E-01   0.2857469E-41   0.5031062E-17   0.6667010       0.1840870E-22   0.3332990       0.1252049E-14   0.5059472E-17   0.2010296E-26   0.1007294E-16    0.000000    
   0.6407540E-13    607.8791       0.1071047E+11    25448.88      -0.4311080E-01   0.4956277E-41   0.6041323E-17   0.6667010       0.2554686E-22   0.3332990       0.1423544E-14   0.7019309E-17   0.3193021E-26   0.1304061E-16    0.000000    
   0.7185689E-13    607.8791       0.1071047E+11    25448.88      -0.4245597E-01   0.7971417E-41   0.7069800E-17   0.6667010       0.3400323E-22   0.3332990       0.1594659E-14   0.9340928E-17   0.4796493E-26   0.1638829E-16    0.000000    
   0.7963837E-13    607.8791       0.1071047E+11    25448.88      -0.4179573E-01   0.1208959E-40   0.8110544E-17   0.6667010       0.4379631E-22   0.3332990       0.1765395E-14   0.1202944E-16   0.6892471E-26   0.2011511E-16    0.000000    
   0.8741985E-13    607.8791       0.1071047E+11    25448.88      -0.4113216E-01   0.1749801E-40   0.9159136E-17   0.6667010       0.5493903E-22   0.3332990       0.1935753E-14   0.1508842E-16   0.9553444E-26   0.2422026E-16    0.000000    
   0.9520134E-13    607.8791       0.1071047E+11    25448.88      -0.4046663E-01   0.2438357E-40   0.1021265E-16   0.6667010       0.6743891E-22   0.3332990       0.2105733E-14   0.1851995E-16   0.1285257E-25   0.2870289E-16    0.000000    
