3.8525E-11   7.17181
7.7050E-11   7.17185
1.1558E-10   7.17189
1.5410E-10   7.17192
1.9263E-10   7.17196
2.3115E-10   7.17200
2.6968E-10   7.17203
3.0821E-10   7.17207
3.4673E-10   7.17210
3.8526E-10   7.17214
4.2379E-10   7.17218
4.6232E-10   7.17221
5.0084E-10   7.17225
5.3937E-10   7.17229
5.7790E-10   7.17232
6.1643E-10   7.17236
6.5496E-10   7.17240
6.9349E-10   7.17243
7.3202E-10   7.17247
7.7055E-10   7.17250
8.0908E-10   7.17254
8.4761E-10   7.17258
8.8614E-10   7.17261
9.2467E-10   7.17265
9.6320E-10   7.17269
1.0017E-09   7.17272
1.0403E-09   7.17276
1.0788E-09   7.17280
1.1173E-09   7.17283
1.1559E-09   7.17287
1.1944E-09   7.17291
1.2329E-09   7.17294
1.2715E-09   7.17298
1.3100E-09   7.17301
1.3485E-09   7.17305
1.3871E-09   7.17309
1.4256E-09   7.17312
1.4641E-09   7.17316
1.5027E-09   7.17320
1.5412E-09   7.17323
1.5797E-09   7.17327
1.6183E-09   7.17331
1.6568E-09   7.17334
1.6953E-09   7.17338
1.7339E-09   7.17341
1.7724E-09   7.17345
1.8109E-09   7.17349
1.8495E-09   7.17352
1.8880E-09   7.17356
1.9265E-09   7.17360
1.9651E-09   7.17363
2.0036E-09   7.17367
2.0422E-09   7.17371
2.0807E-09   7.17374
2.1192E-09   7.17378
2.1578E-09   7.17382
2.1963E-09   7.17385
2.2348E-09   7.17389
2.2734E-09   7.17392
2.3119E-09   7.17396
2.3505E-09   7.17400
2.3890E-09   7.17403
2.4275E-09   7.17407
2.4661E-09   7.17411
2.5046E-09   7.17414
2.5432E-09   7.17418
2.5817E-09   7.17422
2.6202E-09   7.17425
2.6588E-09   7.17429
2.6973E-09   7.17432
2.7359E-09   7.17436
2.7744E-09   7.17440
2.8130E-09   7.17443
2.8515E-09   7.17447
2.8900E-09   7.17451
2.9286E-09   7.17454
2.9671E-09   7.17458
3.0057E-09   7.17462
3.0442E-09   7.17465
3.0828E-09   7.17469
3.1213E-09   7.17473
3.1598E-09   7.17476
3.1984E-09   7.17480
3.2369E-09   7.17483
3.2755E-09   7.17487
3.3140E-09   7.17491
3.3526E-09   7.17494
3.3911E-09   7.17498
3.4297E-09   7.17502
3.4682E-09   7.17505
3.5068E-09   7.17509
3.5453E-09   7.17513
3.5839E-09   7.17516
3.6224E-09   7.17520
3.6609E-09   7.17524
3.6995E-09   7.17527
3.7380E-09   7.17531
3.7766E-09   7.17534
3.8151E-09   7.17538
3.8537E-09   7.17542
3.8922E-09   7.17545
3.9308E-09   7.17549
3.9693E-09   7.17553
4.0079E-09   7.17556
4.0464E-09   7.17560
4.0850E-09   7.17564
4.1235E-09   7.17567
4.1621E-09   7.17571
4.2006E-09   7.17574
4.2392E-09   7.17578
4.2777E-09   7.17582
4.3163E-09   7.17585
4.3548E-09   7.17589
4.3934E-09   7.17593
4.4320E-09   7.17596
4.4705E-09   7.17600
4.5091E-09   7.17604
4.5476E-09   7.17607
4.5862E-09   7.17611
4.6247E-09   7.17615
4.6633E-09   7.17618
4.7018E-09   7.17622
4.7404E-09   7.17625
4.7789E-09   7.17629
4.8175E-09   7.17633
4.8560E-09   7.17636
4.8946E-09   7.17640
4.9332E-09   7.17644
