Generated by WebPlotDigitizer on May 29 2020, 11:17
from file '~/Documents/PRe_Detonation/sw_detonation/plot_digitizing/fig13-abdelfattah-henderson1978.png

Line #1
 34.684966266960934      0.8010973889355142
 34.846539513647215      0.8214606532979001
 35.04000039818775      0.843448371363603
 35.233407803448145      0.8651294748898157
 35.42615700218369      0.8830368610069183
 35.651493183206156      0.9065782755745173
 35.90816164032754      0.9285600697814966
 36.16417600471486      0.9467917323131727
 36.45214958691602      0.9670582403164064
 36.867326927971455      0.9918342857729832

Line #3
 37.01449655899873      0.9900161547997306
 37.19507551908991      0.9683471732436838
 37.364527497878576      0.943282833329225
 37.581780080017786      0.9204782809661898
 37.768040459429244      0.9011831029584811
 37.95421307797072      0.8813847626295578
 38.140281480479096      0.860988917044192
 38.32659671043429      0.8420082154872426
 38.51281320941075      0.8224614563189265
 38.69907907387659      0.8031977259562939
 38.88554240029987      0.7850661108163942
 39.07204098778698      0.7671366591091254
 39.28964089140493      0.7463234165575046
 39.507646297256926      0.727835053481139
 39.693615968786574      0.7068731502844067
 39.91149055609176      0.6876347608729805
 40.1602926224831      0.6645159148943318
 40.44100947774785      0.6431771884621258
 40.721941072891326      0.623069637334642
 40.9714762167997      0.6041537691203899
 41.22123350541022      0.5865115305317123
 41.502268768081365      0.5669983398961633
 41.81484117363228      0.5471000984435803
 42.12765053353215      0.5285603952582769
 42.47211798176073      0.5103290618298633
 42.84778441926697      0.489773930265485
 43.25507932580831      0.46935735117458666
 43.662719790775185      0.4509219737234711
 44.07024036812504      0.4317992406014106
 44.50939294061639      0.41283527629609285
 44.98003293788751      0.39320121073373127
 45.482583492704386      0.3753230051058969
 45.985059999287216      0.3570202562695377
 46.51909915425267      0.3384786881657471
 47.11613196467839      0.3187047380452722
 47.744905139248445      0.299710872357826
 48.373811600639776      0.28148118444572423
 49.03433665796834      0.26333344324596597
 49.7266849536264      0.246440931807565
 50.41901978596919      0.22947123069488684
 51.111650811248154      0.21419970241630826
 51.804497249571625      0.2001632089261658
 52.497639880831265      0.18782488827012278
 53.19102485176596      0.17687598175107044
 53.884342506124256      0.1655411268606316
 54.577767867004795      0.154823789364411
 55.27130093440758      0.14472396926240838
 55.96504941485486      0.135859183948842
 56.65873057872574      0.12660845026388912
 57.35264061895639      0.11866994104164963
 58.046671829024575      0.1114261388879052
 58.74067611246219      0.10402795738560666
 59.43477463910678      0.09717010360324863
 60.12892701901249      0.0906210085179997
 60.82317364212516      0.0846122411526915
 61.51739333860728      0.07844909443882897
 62.21177459487276      0.07321222381629333
 62.90627702097577      0.06867006026225297
 63.6006313506107      0.06327881029116278
 64.29517416665955      0.05896821575995426
 64.9895688862403      0.053808534811695896
 65.68421940881142      0.050115457674705155
 66.37868144496859      0.045341725097833185
 67.07357430721476      0.04303806209783301
 67.76866911919012      0.041892244211992
 68.46279457246527      0.035188769778188744
 69.1577816779184      0.03342543449812929
 69.85235142059781      0.029269219315475326
 70.54719042958286      0.02665679761836648
 71.24224485161238      0.025279410709693195
 71.9370973239127      0.022744178686861627
 72.63192286958247      0.02005456731547528
 73.32684265845919      0.01790528366402988
 74.02191054380398      0.016605086429634097
 74.71672262615846      0.013838285383970472
 75.41161548840462      0.011534622383970516
 76.1065622039119      0.009539718081079673
 76.80172433246369      0.008779848566624615
 77.49685280272726      0.007827004866476583
 78.19158410519005      0.0045970657751497335
 78.8866587221925      0.003335463377892367
 79.58144387791641      0.0004142829836746298

Line #4
 50.40636898176548      0.33813795658805257
 50.69455730384537      0.35963563989600855
 50.98275435303856      0.3811833586535406
 51.23887846748706      0.4000442548692803
 51.52641516510735      0.4178059579422172
 51.8457703888968      0.4367958743905145
 52.16503675480539      0.4552763389885819
 52.51614879790229      0.47514068280513544
 52.8988498176428      0.49491715605062225
 53.28137805817054      0.5137030284762177
 53.663906298698286      0.5324889009018131
 54.078045377729204      0.5513122440845728
 54.52358725498672      0.5689802937719747
 55.000854569204876      0.5873428453725913
 55.50969922391558      0.6055508124693729
 56.050176461452175      0.6239209177734414
 56.62235210246713      0.6428305330257076
 57.25770539758454      0.6615626918097453
 57.92467130494349      0.680342490784225
 58.59159412969355      0.6988752828010176
 59.28996052728218      0.716486555764549
 59.98829999824026      0.7339434493795259
 60.68641059283856      0.7500881185317896
 61.38452118743686      0.7662327876840531
 62.082362515729535      0.7808336633507718
 62.78005574755413      0.7945854526004406
 63.47774897937872      0.8083372418501094
 64.17521333484353      0.8207768066370648
 64.87247574057913      0.8320585263098614
 65.56957658653135      0.842413969891331
 66.26666396916832      0.8526922237985233
 66.96384559501223      0.8635108054256564 
 67.66078488118109      0.8729399729157991
 68.35760299751242      0.8816744333374463
 69.0542460907451      0.8894054279934893
 69.75092957392361      0.897367991672364
 70.44750535057989      0.9047130379570207
 71.14389264082223      0.9109774288017959
 71.8404011009021      0.9179365267150663
 72.53665375799163      0.923429020817069
 73.23298719497285      0.9293846529647352
 73.9291590721707      0.9344140090210742
 74.62527709610742      0.9391346063803043
 75.32146243662055      0.9442411521109206
 76.01752660729615      0.9486529907730418
 76.71377926438568      0.9541454848750444
 77.40995114158353      0.9591748409313835
 78.10598838562856      0.9634323002449501
 78.8018909965208      0.9669178628157441
 79.4978205340436      0.9705578047350927
 80.19368275498996      0.973811798283055
 80.88954497593636      0.9770657918310172
 81.58547451345915      0.9807057337503657
 82.2811482479916      0.9828790718584465
 82.9769970056227      0.9860558757321315
 83.67244186379537      0.9869169893774988
 84.36802135512087      0.9885499997656388
 85.06353352986994      0.9897970617823925
 85.75954384728442      0.9939001417474046
 86.45512333860992      0.9955331521355445
 87.15062205004371      0.996703024478021
 87.84618807805393      0.9982588451918836
 88.5417675693794      0.9998918555800236
 89.23738745065074      1.0017564349909953
 89.93295347866093      1.003312255704858
 90.3124951070822      1.0049748853866158

Line #5
 61.79321621465638      0.3914475604925377
 61.831293227044895      0.428557761525557
 61.86104087093525      0.3575135820599089
 61.962225314483334      0.4544430495281283
 61.9624375860876      0.334861404507375
 62.12468713997816      0.479900832392813
 62.06364918065483      0.3111478689335291
 62.21807677275575      0.2905427136732627
 62.32514015243212      0.505737149829936
 62.480301315704985      0.5255774032876803
 62.46660168718538      0.26583486311413507
 62.70506979359977      0.5458639865899217
 62.71592526471077      0.24570601430409744
 62.96141737504029      0.5660060935599598
 62.99681243091383      0.2253437372514987
 63.24943538618189      0.5865273274883087
 63.3093255978775      0.20510586123209573
 63.56879060997132      0.6055172439366059
 63.653610393795454      0.18582732122265389
 63.91967557181715      0.6240796552470165
 64.02954834149318      0.1668288480895338
 64.27044205648852      0.6419627974237871
 64.43720291088559      0.14847433601147053
 64.6529836962205      0.6608254919537824
 64.93955835448261      0.1294774927230785
 65.13046786598122      0.680431348665079
 65.50502028894415      0.10989519040242102
 65.6395902015696      0.7002313527938291
 66.1484533683388      0.718545455692742
 66.07072905085252      0.09172803211017966
 66.65733504716654      0.736965694393786
 66.69959302800451      0.07325476789258101
 67.22951315645597      0.7558894610863365
 67.3919278603473      0.05628506677990286
 67.89647637115186      0.7746538221259607
 68.08426269269009      0.03931536566722449
 68.59507164510026      0.7935773195522056
 68.77743648190796      0.027155683971652023
 69.29328994622082      0.8103395060986871
 69.46967553237917      0.009636833461972527
 69.99129283429687      0.8258666578567327
 70.03744123241835      0.0032627871197856706
 70.68908030932843      0.8401587748263424
 71.38674661452245      0.8537561847274566
 72.08438599308593      0.8671992152800163
 72.78172917871322      0.8789440729984765
 73.47888387792656      0.8896082752770551
 74.1759847238788      0.8999637188585247
 74.87296439999349      0.909624455371499
 75.56974212637898      0.9181273467703146
 76.26638521961166      0.9258583414263575
 76.96308216610547      0.9338980947795095
 77.65957716287005      0.9407800030185027
 78.35595098979712      0.9469672041890006
 79.05229789009361      0.953000026010944
 79.74841591403035      0.9577206233701742
 80.44456086459762      0.9625956000779587
 81.14062503527322      0.9670074387400798
 81.83686871681924      0.9724484730592309
 82.53291493640779      0.9767573921556489
 83.22891179050698      0.9807832824463838
 83.92462591498528      0.9831881895772963
 84.6206766223456      0.9875228385651401
 85.31647152671557      0.9903908837417161
 86.01212371994359      0.9924407183709533
 86.70791323898744      0.9952778876778183
 87.40358697351991      0.9974512257858991
 88.09909914826899      0.9986982878026527
 88.79470556622503      1.0004856775393471
 89.4903658374422      1.0025818259731507
 90.09102794628859      1.0036158534644426
