1.5037E-08   17.40703
3.0083E-08   17.42286
4.5139E-08   17.43871
6.0204E-08   17.45457
7.5278E-08   17.47046
9.0361E-08   17.48636
1.0545E-07   17.50229
1.2056E-07   17.51823
1.3567E-07   17.53419
1.5079E-07   17.55017
1.6591E-07   17.56617
1.8105E-07   17.58218
1.9620E-07   17.59822
2.1136E-07   17.61427
2.2652E-07   17.63035
2.4170E-07   17.64644
2.5688E-07   17.66255
2.7207E-07   17.67868
2.8727E-07   17.69483
3.0248E-07   17.71100
3.1770E-07   17.72719
3.3293E-07   17.74340
3.4817E-07   17.75962
3.6341E-07   17.77587
3.7867E-07   17.79213
3.9393E-07   17.80842
4.0920E-07   17.82472
4.2448E-07   17.84104
4.3977E-07   17.85739
4.5507E-07   17.87375
4.7038E-07   17.89013
4.8569E-07   17.90653
5.0102E-07   17.92295
5.1635E-07   17.93939
5.3169E-07   17.95584
5.4704E-07   17.97232
5.6240E-07   17.98882
5.7777E-07   18.00534
5.9314E-07   18.02187
6.0853E-07   18.03843
6.2392E-07   18.05501
6.3932E-07   18.07160
6.5473E-07   18.08822
6.7015E-07   18.10485
6.8558E-07   18.12151
7.0101E-07   18.13818
7.1646E-07   18.15488
7.3191E-07   18.17159
7.4737E-07   18.18832
7.6284E-07   18.20508
7.7832E-07   18.22185
7.9380E-07   18.23865
8.0929E-07   18.25546
8.2480E-07   18.27229
8.4031E-07   18.28915
8.5583E-07   18.30602
8.7135E-07   18.32292
8.8689E-07   18.33983
9.0243E-07   18.35677
9.1798E-07   18.37372
9.3354E-07   18.39070
9.4911E-07   18.40769
9.6468E-07   18.42471
9.8027E-07   18.44174
9.9586E-07   18.45880
1.0115E-06   18.47588
1.0271E-06   18.49297
1.0427E-06   18.51009
1.0583E-06   18.52723
1.0739E-06   18.54439
1.0896E-06   18.56157
1.1052E-06   18.57877
1.1209E-06   18.59599
1.1365E-06   18.61323
1.1522E-06   18.63049
1.1679E-06   18.64777
1.1836E-06   18.66507
1.1993E-06   18.68240
1.2150E-06   18.69974
1.2307E-06   18.71711
1.2464E-06   18.73449
1.2621E-06   18.75190
1.2779E-06   18.76933
1.2936E-06   18.78678
1.3093E-06   18.80425
1.3251E-06   18.82174
1.3409E-06   18.83925
1.3566E-06   18.85678
1.3724E-06   18.87433
1.3882E-06   18.89191
1.4040E-06   18.90950
1.4198E-06   18.92712
1.4356E-06   18.94476
1.4514E-06   18.96242
1.4672E-06   18.98010
1.4831E-06   18.99780
1.4989E-06   19.01552
1.5147E-06   19.03327
1.5306E-06   19.05103
1.5465E-06   19.06882
1.5623E-06   19.08663
1.5782E-06   19.10446
1.5941E-06   19.12231
1.6100E-06   19.14019
1.6259E-06   19.15808
1.6418E-06   19.17600
1.6577E-06   19.19393
1.6736E-06   19.21189
1.6895E-06   19.22988
1.7055E-06   19.24788
1.7214E-06   19.26590
1.7373E-06   19.28395
1.7533E-06   19.30202
1.7693E-06   19.32011
1.7852E-06   19.33822
1.8012E-06   19.35636
1.8172E-06   19.37451
1.8332E-06   19.39269
1.8492E-06   19.41089
1.8652E-06   19.42911
1.8812E-06   19.44735
1.8972E-06   19.46562
1.9132E-06   19.48391
1.9292E-06   19.50222
1.9453E-06   19.52055
1.9613E-06   19.53891
1.9774E-06   19.55728
1.9934E-06   19.57568
2.0095E-06   19.59411
2.0255E-06   19.61255
2.0416E-06   19.63102
2.0577E-06   19.64950
2.0738E-06   19.66802
2.0899E-06   19.68655
2.1060E-06   19.70511
2.1221E-06   19.72369
2.1382E-06   19.74229
2.1543E-06   19.76091
2.1705E-06   19.77956
2.1866E-06   19.79823
2.2027E-06   19.81692
2.2189E-06   19.83563
2.2350E-06   19.85437
2.2512E-06   19.87313
2.2674E-06   19.89192
2.2835E-06   19.91072
2.2997E-06   19.92955
2.3159E-06   19.94840
2.3321E-06   19.96728
2.3483E-06   19.98618
2.3645E-06   20.00510
2.3807E-06   20.02404
2.3969E-06   20.04301
2.4131E-06   20.06200
2.4294E-06   20.08101
2.4456E-06   20.10005
2.4619E-06   20.11911
2.4781E-06   20.13819
2.4944E-06   20.15730
2.5106E-06   20.17643
2.5269E-06   20.19559
2.5431E-06   20.21476
2.5594E-06   20.23396
2.5757E-06   20.25319
2.5920E-06   20.27243
2.6083E-06   20.29171
2.6246E-06   20.31100
2.6409E-06   20.33032
2.6572E-06   20.34966
2.6735E-06   20.36903
2.6899E-06   20.38842
2.7062E-06   20.40783
2.7225E-06   20.42727
2.7389E-06   20.44673
2.7552E-06   20.46621
2.7716E-06   20.48572
2.7879E-06   20.50525
2.8043E-06   20.52481
2.8206E-06   20.54439
2.8370E-06   20.56400
2.8534E-06   20.58362
2.8698E-06   20.60328
2.8862E-06   20.62295
2.9026E-06   20.64266
2.9190E-06   20.66238
2.9354E-06   20.68213
2.9518E-06   20.70191
2.9682E-06   20.72170
2.9846E-06   20.74153
3.0011E-06   20.76137
3.0175E-06   20.78125
3.0339E-06   20.80114
3.0504E-06   20.82106
3.0668E-06   20.84101
3.0833E-06   20.86098
3.0998E-06   20.88097
3.1162E-06   20.90099
3.1327E-06   20.92104
3.1492E-06   20.94110
3.1657E-06   20.96120
3.1821E-06   20.98132
3.1986E-06   21.00146
3.2151E-06   21.02163
3.2316E-06   21.04182
3.2481E-06   21.06204
3.2647E-06   21.08228
3.2812E-06   21.10255
3.2977E-06   21.12284
3.3142E-06   21.14316
3.3308E-06   21.16350
3.3473E-06   21.18387
3.3638E-06   21.20427
3.3804E-06   21.22468
3.3969E-06   21.24513
3.4135E-06   21.26560
3.4300E-06   21.28609
3.4466E-06   21.30661
3.4632E-06   21.32716
3.4798E-06   21.34773
3.4963E-06   21.36833
3.5129E-06   21.38895
3.5295E-06   21.40960
3.5461E-06   21.43027
3.5627E-06   21.45097
3.5793E-06   21.47170
3.5959E-06   21.49245
3.6125E-06   21.51322
3.6291E-06   21.53403
3.6458E-06   21.55486
3.6624E-06   21.57571
3.6790E-06   21.59659
3.6957E-06   21.61750
3.7123E-06   21.63843
3.7289E-06   21.65939
3.7456E-06   21.68037
3.7622E-06   21.70138
3.7789E-06   21.72242
3.7956E-06   21.74348
3.8122E-06   21.76457
3.8289E-06   21.78569
3.8456E-06   21.80683
3.8622E-06   21.82800
3.8789E-06   21.84919
3.8956E-06   21.87041
3.9123E-06   21.89166
3.9290E-06   21.91293
3.9457E-06   21.93423
3.9624E-06   21.95556
3.9791E-06   21.97692
