  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        496.3384       0.5417804E+10    15766.08      -0.2580861E-04    0.000000        0.000000       0.6667000        0.000000       0.3333000        0.000000        0.000000        0.000000        0.000000        0.000000    
   0.1193451E-14    496.3384       0.5417804E+10    15766.08      -0.2580486E-04   0.5481680E-61   0.9357003E-24   0.6667000       0.5391550E-32   0.3333000       0.1170870E-19   0.3136174E-25   0.5954822E-38   0.9599692E-24    0.000000    
   0.3580352E-14    496.3384       0.5417804E+10    15766.08      -0.2579664E-04   0.1962140E-57   0.4993799E-23   0.6667000       0.4417016E-31   0.3333000       0.3512376E-19   0.2385158E-24   0.6201963E-37   0.5211036E-23    0.000000    
   0.8354155E-14    496.3384       0.5417804E+10    15766.08      -0.2577682E-04   0.1507391E-55   0.2355829E-22   0.6667000       0.3675030E-30   0.3333000       0.8194218E-19   0.1920799E-23   0.8840611E-36   0.2542944E-22    0.000000    
   0.1790176E-13    496.3384       0.5417804E+10    15766.08      -0.2572661E-04   0.1059917E-53   0.9327699E-22   0.6667000       0.3340291E-29   0.3333000       0.1755344E-18   0.1728607E-22   0.1861591E-34   0.1104567E-21    0.000000    
   0.3699697E-13    496.3384       0.5417804E+10    15766.08      -0.2559274E-04   0.3895441E-52   0.3358623E-21   0.6667000       0.2493069E-28   0.3333000       0.3625350E-18   0.1287308E-21   0.2838999E-33   0.4643733E-21    0.000000    
   0.7518740E-13    496.3384       0.5417804E+10    15766.08      -0.2524630E-04   0.9810296E-51   0.1064019E-20   0.6667000       0.1631595E-27   0.3333000       0.7358029E-18   0.8419998E-21   0.3767674E-32   0.1905573E-20    0.000000    
   0.1515682E-12    496.3384       0.5417804E+10    15766.08      -0.2442543E-04   0.1739553E-49   0.2917023E-20   0.6667000       0.9301554E-27   0.3333000       0.1479411E-17   0.4799498E-20   0.4364083E-31   0.7715621E-20    0.000000    
   0.3043299E-12    496.3384       0.5417804E+10    15766.08      -0.2267447E-04   0.2225387E-48   0.6969915E-20   0.6667000       0.4649980E-26   0.3333000       0.2955001E-17   0.2399372E-19   0.4441644E-30   0.3096183E-19    0.000000    
   0.4570916E-12    496.3384       0.5417804E+10    15766.08      -0.2090720E-04   0.8784448E-48   0.1108699E-19   0.6667000       0.1133997E-25   0.3333000       0.4415199E-17   0.5851627E-19   0.1525310E-29   0.6960055E-19    0.000000    
