  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        496.3384       0.5417804E+10    15766.08       0.1451779E-03   0.4666044E-41   0.3955531E-18   0.6667000       0.1603141E-20   0.3333000       0.1428222E-15   0.2573709E-09   0.1060992E-11   0.2584127E-09    0.000000    
   0.1865426E-12    496.3384       0.5417804E+10    15766.08       0.1451779E-03   0.4666045E-41   0.3955531E-18   0.6667000       0.1603141E-20   0.3333000       0.1428222E-15   0.2573709E-09   0.1060992E-11   0.2584127E-09    0.000000    
   0.5596277E-12    496.3384       0.5417804E+10    15766.08       0.1451779E-03   0.4666051E-41   0.3955531E-18   0.6667000       0.1603141E-20   0.3333000       0.1428222E-15   0.2573709E-09   0.1060992E-11   0.2584127E-09    0.000000    
   0.1305798E-11    496.3384       0.5417804E+10    15766.08       0.1451779E-03   0.4666043E-41   0.3955531E-18   0.6667000       0.1603141E-20   0.3333000       0.1428222E-15   0.2573709E-09   0.1060992E-11   0.2584127E-09    0.000000    
   0.2798139E-11    496.3384       0.5417804E+10    15766.08       0.1451779E-03   0.4666043E-41   0.3955530E-18   0.6667000       0.1603141E-20   0.3333000       0.1428222E-15   0.2573709E-09   0.1060992E-11   0.2584127E-09    0.000000    
   0.5782820E-11    496.3384       0.5417804E+10    15766.08       0.1451779E-03   0.4666041E-41   0.3955529E-18   0.6667000       0.1603141E-20   0.3333000       0.1428222E-15   0.2573710E-09   0.1060993E-11   0.2584128E-09    0.000000    
   0.1175218E-10    496.3384       0.5417803E+10    15766.08       0.1451778E-03   0.4666035E-41   0.3955526E-18   0.6667000       0.1603141E-20   0.3333000       0.1428221E-15   0.2573710E-09   0.1060993E-11   0.2584128E-09    0.000000    
   0.2369091E-10    496.3383       0.5417801E+10    15766.08       0.1451775E-03   0.4666021E-41   0.3955517E-18   0.6667000       0.1603141E-20   0.3333000       0.1428218E-15   0.2573711E-09   0.1060994E-11   0.2584129E-09    0.000000    
   0.4756836E-10    496.3382       0.5417798E+10    15766.07       0.1451766E-03   0.4665987E-41   0.3955495E-18   0.6667000       0.1603141E-20   0.3333000       0.1428211E-15   0.2573714E-09   0.1060997E-11   0.2584132E-09    0.000000    
   0.9532325E-10    496.3381       0.5417792E+10    15766.06       0.1451747E-03   0.4665907E-41   0.3955445E-18   0.6667000       0.1603138E-20   0.3333000       0.1428195E-15   0.2573718E-09   0.1061002E-11   0.2584136E-09    0.000000    
   0.1908330E-09    496.3378       0.5417779E+10    15766.03       0.1451709E-03   0.4665735E-41   0.3955346E-18   0.6667000       0.1603129E-20   0.3333000       0.1428163E-15   0.2573727E-09   0.1061011E-11   0.2584146E-09    0.000000    
   0.3818526E-09    496.3371       0.5417754E+10    15765.98       0.1451633E-03   0.4665350E-41   0.3955149E-18   0.6667000       0.1603097E-20   0.3333000       0.1428100E-15   0.2573746E-09   0.1061030E-11   0.2584164E-09    0.000000    
   0.7638918E-09    496.3358       0.5417704E+10    15765.87       0.1451481E-03   0.4664465E-41   0.3954754E-18   0.6667000       0.1602992E-20   0.3333000       0.1427973E-15   0.2573783E-09   0.1061068E-11   0.2584202E-09    0.000000    
   0.1527970E-08    496.3333       0.5417604E+10    15765.66       0.1451176E-03   0.4662455E-41   0.3953964E-18   0.6667000       0.1602701E-20   0.3333000       0.1427719E-15   0.2573857E-09   0.1061145E-11   0.2584277E-09    0.000000    
   0.2292049E-08    496.3307       0.5417504E+10    15765.45       0.1450872E-03   0.4660318E-41   0.3953173E-18   0.6667000       0.1602365E-20   0.3333000       0.1427465E-15   0.2573931E-09   0.1061221E-11   0.2584352E-09    0.000000    
   0.3056127E-08    496.3282       0.5417404E+10    15765.24       0.1450568E-03   0.4658116E-41   0.3952383E-18   0.6667000       0.1602007E-20   0.3333000       0.1427211E-15   0.2574005E-09   0.1061298E-11   0.2584427E-09    0.000000    
   0.4584284E-08    496.3231       0.5417203E+10    15764.82       0.1449959E-03   0.4653644E-41   0.3950803E-18   0.6667000       0.1601268E-20   0.3333000       0.1426704E-15   0.2574153E-09   0.1061451E-11   0.2584576E-09    0.000000    
   0.6112440E-08    496.3180       0.5417003E+10    15764.40       0.1449351E-03   0.4649113E-41   0.3949224E-18   0.6667000       0.1600507E-20   0.3333000       0.1426196E-15   0.2574301E-09   0.1061604E-11   0.2584726E-09    0.000000    
   0.7640597E-08    496.3129       0.5416802E+10    15763.98       0.1448743E-03   0.4644569E-41   0.3947644E-18   0.6667000       0.1599740E-20   0.3333000       0.1425689E-15   0.2574449E-09   0.1061757E-11   0.2584876E-09    0.000000    
   0.1069691E-07    496.3026       0.5416401E+10    15763.14       0.1447526E-03   0.4635492E-41   0.3944484E-18   0.6667000       0.1598208E-20   0.3333000       0.1424674E-15   0.2574744E-09   0.1062062E-11   0.2585175E-09    0.000000    
   0.1680954E-07    496.2821       0.5415598E+10    15761.45       0.1445094E-03   0.4617377E-41   0.3938168E-18   0.6667000       0.1595147E-20   0.3333000       0.1422644E-15   0.2575334E-09   0.1062674E-11   0.2585772E-09    0.000000    
   0.2903479E-07    496.2411       0.5413990E+10    15758.07       0.1440234E-03   0.4581308E-41   0.3925544E-18   0.6667000       0.1589035E-20   0.3333000       0.1418586E-15   0.2576512E-09   0.1063897E-11   0.2586964E-09    0.000000    
   0.4003752E-07    496.2042       0.5412541E+10    15755.03       0.1435867E-03   0.4549031E-41   0.3914198E-18   0.6667000       0.1583545E-20   0.3333000       0.1414938E-15   0.2577568E-09   0.1064997E-11   0.2588033E-09    0.000000    
   0.5104025E-07    496.1672       0.5411091E+10    15751.98       0.1431508E-03   0.4516943E-41   0.3902871E-18   0.6667000       0.1578067E-20   0.3333000       0.1411295E-15   0.2578620E-09   0.1066097E-11   0.2589099E-09    0.000000    
   0.6204298E-07    496.1301       0.5409639E+10    15748.93       0.1427158E-03   0.4485054E-41   0.3891568E-18   0.6667000       0.1572603E-20   0.3333000       0.1407658E-15   0.2579669E-09   0.1067197E-11   0.2590161E-09    0.000000    
   0.7304570E-07    496.0931       0.5408188E+10    15745.88       0.1422821E-03   0.4453382E-41   0.3880295E-18   0.6667000       0.1567156E-20   0.3333000       0.1404030E-15   0.2580715E-09   0.1068297E-11   0.2591220E-09    0.000000    
   0.8404843E-07    496.0561       0.5406738E+10    15742.84       0.1418498E-03   0.4421941E-41   0.3869057E-18   0.6667000       0.1561729E-20   0.3333000       0.1400412E-15   0.2581758E-09   0.1069396E-11   0.2592276E-09    0.000000    
   0.1060539E-06    495.9821       0.5403844E+10    15736.76       0.1409903E-03   0.4359795E-41   0.3846706E-18   0.6667000       0.1550945E-20   0.3333000       0.1393212E-15   0.2583833E-09   0.1071594E-11   0.2594377E-09    0.000000    
   0.1179584E-06    495.9422       0.5402280E+10    15733.47       0.1405280E-03   0.4326580E-41   0.3834682E-18   0.6667000       0.1545148E-20   0.3333000       0.1389337E-15   0.2584950E-09   0.1072782E-11   0.2595508E-09    0.000000    
   0.1298629E-06    495.9022       0.5400717E+10    15730.18       0.1400672E-03   0.4293617E-41   0.3822695E-18   0.6667000       0.1539374E-20   0.3333000       0.1385473E-15   0.2586063E-09   0.1073971E-11   0.2596636E-09    0.000000    
   0.1417675E-06    495.8623       0.5399154E+10    15726.90       0.1396077E-03   0.4260889E-41   0.3810739E-18   0.6667000       0.1533618E-20   0.3333000       0.1381617E-15   0.2587173E-09   0.1075159E-11   0.2597759E-09    0.000000    
   0.1536720E-06    495.8223       0.5397590E+10    15723.61       0.1391494E-03   0.4228388E-41   0.3798813E-18   0.6667000       0.1527880E-20   0.3333000       0.1377770E-15   0.2588278E-09   0.1076346E-11   0.2598879E-09    0.000000    
   0.1655765E-06    495.7823       0.5396027E+10    15720.32       0.1386925E-03   0.4196121E-41   0.3786919E-18   0.6667000       0.1522160E-20   0.3333000       0.1373932E-15   0.2589380E-09   0.1077534E-11   0.2599995E-09    0.000000    
   0.1774810E-06    495.7423       0.5394463E+10    15717.04       0.1382370E-03   0.4164097E-41   0.3775061E-18   0.6667000       0.1516462E-20   0.3333000       0.1370104E-15   0.2590478E-09   0.1078721E-11   0.2601107E-09    0.000000    
   0.1893856E-06    495.7024       0.5392901E+10    15713.75       0.1377831E-03   0.4132327E-41   0.3763244E-18   0.6667000       0.1510786E-20   0.3333000       0.1366287E-15   0.2591572E-09   0.1079908E-11   0.2602216E-09    0.000000    
   0.2012901E-06    495.6624       0.5391340E+10    15710.47       0.1373310E-03   0.4100817E-41   0.3751471E-18   0.6667000       0.1505135E-20   0.3333000       0.1362484E-15   0.2592663E-09   0.1081094E-11   0.2603320E-09    0.000000    
   0.2131946E-06    495.6225       0.5389781E+10    15707.19       0.1368807E-03   0.4069564E-41   0.3739741E-18   0.6667000       0.1499507E-20   0.3333000       0.1358693E-15   0.2593749E-09   0.1082280E-11   0.2604421E-09    0.000000    
