  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        396.8170       0.2437878E+10    8873.604       0.8660329E-06   0.2794027E-51   0.2633848E-22   0.6667000       0.1501165E-25   0.3333000       0.2363513E-19   0.2872290E-09   0.3656742E-11   0.2929871E-09    0.000000    
   0.1061909E-11    396.8170       0.2437878E+10    8873.604       0.8660330E-06   0.2793890E-51   0.2633852E-22   0.6667000       0.1501164E-25   0.3333000       0.2363512E-19   0.2872290E-09   0.3656742E-11   0.2929871E-09    0.000000    
   0.3185726E-11    396.8170       0.2437878E+10    8873.604       0.8660330E-06   0.2789526E-51   0.2633874E-22   0.6667000       0.1501163E-25   0.3333000       0.2363511E-19   0.2872290E-09   0.3656742E-11   0.2929871E-09    0.000000    
   0.7433360E-11    396.8170       0.2437878E+10    8873.604       0.8660329E-06   0.2794145E-51   0.2633840E-22   0.6667000       0.1501161E-25   0.3333000       0.2363509E-19   0.2872290E-09   0.3656742E-11   0.2929871E-09    0.000000    
   0.1592863E-10    396.8170       0.2437878E+10    8873.604       0.8660329E-06   0.2793858E-51   0.2633845E-22   0.6667000       0.1501156E-25   0.3333000       0.2363504E-19   0.2872290E-09   0.3656743E-11   0.2929871E-09    0.000000    
   0.3291917E-10    396.8170       0.2437878E+10    8873.604       0.8660329E-06   0.2793845E-51   0.2633837E-22   0.6667000       0.1501147E-25   0.3333000       0.2363496E-19   0.2872290E-09   0.3656744E-11   0.2929871E-09    0.000000    
   0.6690024E-10    396.8170       0.2437878E+10    8873.604       0.8660328E-06   0.2793793E-51   0.2633825E-22   0.6667000       0.1501129E-25   0.3333000       0.2363483E-19   0.2872290E-09   0.3656746E-11   0.2929871E-09    0.000000    
   0.1348624E-09    396.8170       0.2437878E+10    8873.604       0.8660327E-06   0.2793711E-51   0.2633811E-22   0.6667000       0.1501093E-25   0.3333000       0.2363468E-19   0.2872290E-09   0.3656750E-11   0.2929871E-09    0.000000    
   0.2707867E-09    396.8170       0.2437878E+10    8873.604       0.8660326E-06   0.2793565E-51   0.2633800E-22   0.6667000       0.1501021E-25   0.3333000       0.2363456E-19   0.2872290E-09   0.3656759E-11   0.2929871E-09    0.000000    
   0.5426353E-09    396.8170       0.2437878E+10    8873.604       0.8660324E-06   0.2793297E-51   0.2633796E-22   0.6667000       0.1500879E-25   0.3333000       0.2363453E-19   0.2872289E-09   0.3656776E-11   0.2929871E-09    0.000000    
   0.1086333E-08    396.8170       0.2437878E+10    8873.604       0.8660320E-06   0.2792787E-51   0.2633798E-22   0.6667000       0.1500604E-25   0.3333000       0.2363455E-19   0.2872289E-09   0.3656810E-11   0.2929871E-09    0.000000    
   0.2173727E-08    396.8170       0.2437878E+10    8873.604       0.8660312E-06   0.2791823E-51   0.2633801E-22   0.6667000       0.1500084E-25   0.3333000       0.2363458E-19   0.2872287E-09   0.3656878E-11   0.2929871E-09    0.000000    
   0.4348516E-08    396.8170       0.2437878E+10    8873.604       0.8660296E-06   0.2790104E-51   0.2633801E-22   0.6667000       0.1499161E-25   0.3333000       0.2363459E-19   0.2872285E-09   0.3657014E-11   0.2929871E-09    0.000000    
   0.8698093E-08    396.8170       0.2437878E+10    8873.604       0.8660263E-06   0.2787358E-51   0.2633800E-22   0.6667000       0.1497685E-25   0.3333000       0.2363459E-19   0.2872279E-09   0.3657286E-11   0.2929871E-09    0.000000    
   0.1739725E-07    396.8170       0.2437878E+10    8873.604       0.8660198E-06   0.2783762E-51   0.2633799E-22   0.6667000       0.1495754E-25   0.3333000       0.2363459E-19   0.2872268E-09   0.3657831E-11   0.2929871E-09    0.000000    
   0.3479556E-07    396.8170       0.2437878E+10    8873.604       0.8660068E-06   0.2780459E-51   0.2633796E-22   0.6667000       0.1493981E-25   0.3333000       0.2363459E-19   0.2872247E-09   0.3658920E-11   0.2929871E-09    0.000000    
   0.6959218E-07    396.8170       0.2437878E+10    8873.604       0.8659808E-06   0.2778964E-51   0.2633790E-22   0.6667000       0.1493181E-25   0.3333000       0.2363459E-19   0.2872203E-09   0.3661098E-11   0.2929871E-09    0.000000    
   0.1391854E-06    396.8170       0.2437878E+10    8873.604       0.8659287E-06   0.2779302E-51   0.2633777E-22   0.6667000       0.1493370E-25   0.3333000       0.2363459E-19   0.2872116E-09   0.3665454E-11   0.2929871E-09    0.000000    
   0.2783719E-06    396.8170       0.2437878E+10    8873.604       0.8658246E-06   0.2780007E-51   0.2633753E-22   0.6667000       0.1493763E-25   0.3333000       0.2363459E-19   0.2871943E-09   0.3674164E-11   0.2929872E-09    0.000000    
   0.5567449E-06    396.8170       0.2437878E+10    8873.604       0.8656165E-06   0.2780200E-51   0.2633704E-22   0.6667000       0.1493894E-25   0.3333000       0.2363459E-19   0.2871595E-09   0.3691583E-11   0.2929873E-09    0.000000    
   0.1113491E-05    396.8170       0.2437878E+10    8873.604       0.8652005E-06   0.2779994E-51   0.2633606E-22   0.6667000       0.1493839E-25   0.3333000       0.2363459E-19   0.2870901E-09   0.3726406E-11   0.2929874E-09    0.000000    
   0.2000000E-05    396.8170       0.2437878E+10    8873.604       0.8645388E-06   0.2779635E-51   0.2633450E-22   0.6667000       0.1493735E-25   0.3333000       0.2363459E-19   0.2869796E-09   0.3781822E-11   0.2929876E-09    0.000000    
