  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        258.0158       0.6561924E+09    3673.358       0.8193490E-17   0.1777069E-73   0.8140675E-34   0.6667000       0.9333791E-34   0.3333000       0.1330413E-29   0.6290008E-15   0.2374822E-21   0.6290008E-15    0.000000    
   0.2000000E-08    258.0158       0.6561924E+09    3673.358       0.8193434E-17   0.1767273E-73   0.8100782E-34   0.6667000       0.9331293E-34   0.3333000       0.1323829E-29   0.6290008E-15   0.2374830E-21   0.6290008E-15    0.000000    
   0.6000000E-08    258.0158       0.6561924E+09    3673.358       0.8193696E-17  -0.1506565E-72   0.8366635E-34   0.6667000       0.9326297E-34   0.3333000       0.1315407E-29   0.6290008E-15   0.2374845E-21   0.6290008E-15    0.000000    
   0.1400000E-07    258.0158       0.6561924E+09    3673.358       0.8193346E-17   0.1751796E-73   0.8037120E-34   0.6667000       0.9316315E-34   0.3333000       0.1313376E-29   0.6290008E-15   0.2374875E-21   0.6290008E-15    0.000000    
   0.3000000E-07    258.0158       0.6561924E+09    3673.358       0.8193308E-17   0.1740792E-73   0.8009516E-34   0.6667000       0.9296382E-34   0.3333000       0.1308800E-29   0.6290008E-15   0.2374935E-21   0.6290008E-15    0.000000    
   0.6200000E-07    258.0158       0.6561924E+09    3673.358       0.8193318E-17   0.1734924E-73   0.8016564E-34   0.6667000       0.9256727E-34   0.3333000       0.1309961E-29   0.6290008E-15   0.2375056E-21   0.6290008E-15    0.000000    
   0.1260000E-06    258.0158       0.6561924E+09    3673.358       0.8193319E-17   0.1720371E-73   0.8017426E-34   0.6667000       0.9178091E-34   0.3333000       0.1310103E-29   0.6290008E-15   0.2375297E-21   0.6290008E-15    0.000000    
   0.2540000E-06    258.0158       0.6561924E+09    3673.358       0.8193319E-17   0.1691400E-73   0.8017480E-34   0.6667000       0.9023468E-34   0.3333000       0.1310112E-29   0.6290008E-15   0.2375780E-21   0.6290008E-15    0.000000    
   0.5100000E-06    258.0158       0.6561924E+09    3673.358       0.8193319E-17   0.1635354E-73   0.8017482E-34   0.6667000       0.8724470E-34   0.3333000       0.1310112E-29   0.6290008E-15   0.2376746E-21   0.6290008E-15    0.000000    
   0.1022000E-05    258.0158       0.6561924E+09    3673.358       0.8193319E-17   0.1530453E-73   0.8017482E-34   0.6667000       0.8164833E-34   0.3333000       0.1310112E-29   0.6290008E-15   0.2378677E-21   0.6290008E-15    0.000000    
   0.2000000E-05    258.0158       0.6561924E+09    3673.358       0.8193319E-17   0.1354233E-73   0.8017482E-34   0.6667000       0.7224715E-34   0.3333000       0.1310112E-29   0.6290008E-15   0.2382366E-21   0.6290008E-15    0.000000    
