  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        392.4262       0.2851320E+10    10494.61       0.3518682E-08   0.6175675E-52   0.1280957E-22   0.6667000       0.6371526E-26   0.3333000       0.1450963E-19   0.5339894E-15   0.1666186E-21   0.5339894E-15    0.000000    
   0.4505387E-12    392.4262       0.2851320E+10    10494.61       0.3518681E-08   0.6175674E-52   0.1280957E-22   0.6667000       0.6371526E-26   0.3333000       0.1450963E-19   0.5339895E-15   0.1666186E-21   0.5339895E-15    0.000000    
   0.1351616E-11    392.4262       0.2851319E+10    10494.61       0.3518681E-08   0.6175695E-52   0.1280956E-22   0.6667000       0.6371526E-26   0.3333000       0.1450963E-19   0.5339897E-15   0.1666187E-21   0.5339897E-15    0.000000    
   0.3153771E-11    392.4262       0.2851319E+10    10494.61       0.3518682E-08   0.6175661E-52   0.1280956E-22   0.6667000       0.6371526E-26   0.3333000       0.1450963E-19   0.5339900E-15   0.1666188E-21   0.5339900E-15    0.000000    
   0.6758080E-11    392.4261       0.2851317E+10    10494.61       0.3518680E-08   0.6175647E-52   0.1280955E-22   0.6667000       0.6371526E-26   0.3333000       0.1450962E-19   0.5339907E-15   0.1666191E-21   0.5339907E-15    0.000000    
   0.1396670E-10    392.4260       0.2851315E+10    10494.60       0.3518674E-08   0.6175611E-52   0.1280951E-22   0.6667000       0.6371526E-26   0.3333000       0.1450960E-19   0.5339920E-15   0.1666197E-21   0.5339920E-15    0.000000    
   0.2838394E-10    392.4258       0.2851309E+10    10494.58       0.3518653E-08   0.6175522E-52   0.1280940E-22   0.6667000       0.6371526E-26   0.3333000       0.1450952E-19   0.5339947E-15   0.1666208E-21   0.5339947E-15    0.000000    
   0.5721841E-10    392.4254       0.2851299E+10    10494.56       0.3518576E-08   0.6175295E-52   0.1280909E-22   0.6667000       0.6371525E-26   0.3333000       0.1450925E-19   0.5340000E-15   0.1666230E-21   0.5340000E-15    0.000000    
   0.1148874E-09    392.4245       0.2851277E+10    10494.50       0.3518336E-08   0.6174708E-52   0.1280819E-22   0.6667000       0.6371522E-26   0.3333000       0.1450840E-19   0.5340107E-15   0.1666275E-21   0.5340107E-15    0.000000    
   0.2302253E-09    392.4229       0.2851234E+10    10494.39       0.3517688E-08   0.6173276E-52   0.1280588E-22   0.6667000       0.6371507E-26   0.3333000       0.1450610E-19   0.5340321E-15   0.1666364E-21   0.5340321E-15    0.000000    
   0.4609010E-09    392.4195       0.2851149E+10    10494.16       0.3516194E-08   0.6170077E-52   0.1280064E-22   0.6667000       0.6371435E-26   0.3333000       0.1450082E-19   0.5340748E-15   0.1666542E-21   0.5340748E-15    0.000000    
   0.9222526E-09    392.4129       0.2850977E+10    10493.71       0.3513100E-08   0.6163364E-52   0.1278984E-22   0.6667000       0.6371125E-26   0.3333000       0.1448989E-19   0.5341602E-15   0.1666898E-21   0.5341602E-15    0.000000    
   0.1844956E-08    392.3996       0.2850634E+10    10492.80       0.3506936E-08   0.6149369E-52   0.1276831E-22   0.6667000       0.6369869E-26   0.3333000       0.1446810E-19   0.5343307E-15   0.1667609E-21   0.5343307E-15    0.000000    
   0.3690362E-08    392.3729       0.2849948E+10    10490.99       0.3494685E-08   0.6119328E-52   0.1272549E-22   0.6667000       0.6365062E-26   0.3333000       0.1442478E-19   0.5346709E-15   0.1669031E-21   0.5346709E-15    0.000000    
   0.7381175E-08    392.3196       0.2848576E+10    10487.36       0.3470317E-08   0.6052459E-52   0.1264030E-22   0.6667000       0.6347872E-26   0.3333000       0.1433856E-19   0.5353476E-15   0.1671866E-21   0.5353476E-15    0.000000    
   0.1107199E-07    392.2662       0.2847205E+10    10483.74       0.3446109E-08   0.5978362E-52   0.1255565E-22   0.6667000       0.6322334E-26   0.3333000       0.1425281E-19   0.5360195E-15   0.1674693E-21   0.5360195E-15    0.000000    
   0.1476280E-07    392.2129       0.2845834E+10    10480.12       0.3422061E-08   0.5899158E-52   0.1247153E-22   0.6667000       0.6290506E-26   0.3333000       0.1416754E-19   0.5366866E-15   0.1677509E-21   0.5366866E-15    0.000000    
   0.1845361E-07    392.1595       0.2844463E+10    10476.49       0.3398174E-08   0.5816534E-52   0.1238795E-22   0.6667000       0.6254047E-26   0.3333000       0.1408276E-19   0.5373490E-15   0.1680316E-21   0.5373490E-15    0.000000    
   0.2583524E-07    392.0529       0.2841724E+10    10469.25       0.3350895E-08   0.5645259E-52   0.1222246E-22   0.6667000       0.6171381E-26   0.3333000       0.1391470E-19   0.5386596E-15   0.1685902E-21   0.5386596E-15    0.000000    
   0.3247870E-07    391.9570       0.2839262E+10    10462.74       0.3308920E-08   0.5489252E-52   0.1207545E-22   0.6667000       0.6091062E-26   0.3333000       0.1376521E-19   0.5398232E-15   0.1690897E-21   0.5398232E-15    0.000000    
   0.3742621E-07    391.8856       0.2837432E+10    10457.90       0.3278005E-08   0.5374067E-52   0.1196712E-22   0.6667000       0.6029906E-26   0.3333000       0.1365493E-19   0.5406801E-15   0.1694597E-21   0.5406801E-15    0.000000    
   0.4237372E-07    391.8142       0.2835601E+10    10453.06       0.3247366E-08   0.5260212E-52   0.1185972E-22   0.6667000       0.5968133E-26   0.3333000       0.1354548E-19   0.5415289E-15   0.1698280E-21   0.5415289E-15    0.000000    
   0.4500260E-07    391.7763       0.2834629E+10    10450.49       0.3231200E-08   0.5200279E-52   0.1180304E-22   0.6667000       0.5935094E-26   0.3333000       0.1348768E-19   0.5419754E-15   0.1700228E-21   0.5419754E-15    0.000000    
   0.4763148E-07    391.7383       0.2833657E+10    10447.92       0.3215117E-08   0.5140861E-52   0.1174664E-22   0.6667000       0.5902040E-26   0.3333000       0.1343013E-19   0.5424196E-15   0.1702171E-21   0.5424196E-15    0.000000    
   0.4995351E-07    391.7049       0.2832800E+10    10445.65       0.3200983E-08   0.5088832E-52   0.1169706E-22   0.6667000       0.5872861E-26   0.3333000       0.1337952E-19   0.5428103E-15   0.1703883E-21   0.5428103E-15    0.000000    
