  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        496.3384       0.5417804E+10    15766.08       0.1442269E-03   0.4628833E-41   0.3940377E-18   0.6667000       0.1596472E-20   0.3333000       0.1428222E-15   0.1999034E-10   0.3480639E-14   0.1999081E-10    0.000000    
   0.2430319E-13    496.3384       0.5417804E+10    15766.08       0.1442269E-03   0.4628833E-41   0.3940377E-18   0.6667000       0.1596472E-20   0.3333000       0.1428222E-15   0.1999034E-10   0.3480639E-14   0.1999081E-10    0.000000    
   0.7290956E-13    496.3384       0.5417804E+10    15766.08       0.1442269E-03   0.4628832E-41   0.3940377E-18   0.6667000       0.1596472E-20   0.3333000       0.1428222E-15   0.1999034E-10   0.3480639E-14   0.1999081E-10    0.000000    
   0.1701223E-12    496.3384       0.5417804E+10    15766.08       0.1442269E-03   0.4628832E-41   0.3940377E-18   0.6667000       0.1596472E-20   0.3333000       0.1428222E-15   0.1999034E-10   0.3480640E-14   0.1999081E-10    0.000000    
   0.3645478E-12    496.3384       0.5417804E+10    15766.08       0.1442269E-03   0.4628830E-41   0.3940376E-18   0.6667000       0.1596472E-20   0.3333000       0.1428222E-15   0.1999034E-10   0.3480640E-14   0.1999081E-10    0.000000    
   0.7533988E-12    496.3384       0.5417803E+10    15766.08       0.1442269E-03   0.4628828E-41   0.3940376E-18   0.6667000       0.1596472E-20   0.3333000       0.1428222E-15   0.1999035E-10   0.3480642E-14   0.1999082E-10    0.000000    
   0.1531101E-11    496.3383       0.5417802E+10    15766.08       0.1442269E-03   0.4628823E-41   0.3940374E-18   0.6667000       0.1596472E-20   0.3333000       0.1428222E-15   0.1999036E-10   0.3480644E-14   0.1999083E-10    0.000000    
   0.3086505E-11    496.3383       0.5417799E+10    15766.07       0.1442267E-03   0.4628811E-41   0.3940369E-18   0.6667000       0.1596472E-20   0.3333000       0.1428221E-15   0.1999037E-10   0.3480650E-14   0.1999084E-10    0.000000    
   0.6197313E-11    496.3381       0.5417794E+10    15766.06       0.1442263E-03   0.4628782E-41   0.3940355E-18   0.6667000       0.1596472E-20   0.3333000       0.1428217E-15   0.1999040E-10   0.3480661E-14   0.1999087E-10    0.000000    
