  "Time"          "Temp"          "Pres"          "Dens"          "Th_MIX"        "X_OH*"         "X_H"           "X_H2"          "X_O"           "X_O2"          "X_OH"          "X_HO2"         "X_H2O2"        "X_H2O"         "X_AR"         
  "s"             "K"             "Pa"            "kg/m3"         "s"             "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"          "none"         
    0.000000        396.8164       0.2437559E+10    8872.459       0.1051078E-07   0.2155892E-51   0.2260839E-22   0.6667000       0.1349441E-25   0.3333000       0.2364047E-19   0.2266292E-10   0.6029184E-14   0.2266562E-10    0.000000    
   0.1513922E-10    396.8164       0.2437559E+10    8872.459       0.1051053E-07   0.2155273E-51   0.2260750E-22   0.6667000       0.1349343E-25   0.3333000       0.2363937E-19   0.2266292E-10   0.6029190E-14   0.2266562E-10    0.000000    
   0.4541767E-10    396.8164       0.2437559E+10    8872.459       0.1051244E-07   0.1984455E-51   0.2261744E-22   0.6667000       0.1349147E-25   0.3333000       0.2363755E-19   0.2266292E-10   0.6029202E-14   0.2266562E-10    0.000000    
   0.1059746E-09    396.8164       0.2437559E+10    8872.459       0.1050947E-07   0.2154698E-51   0.2260349E-22   0.6667000       0.1348755E-25   0.3333000       0.2363543E-19   0.2266292E-10   0.6029226E-14   0.2266562E-10    0.000000    
   0.2270884E-09    396.8164       0.2437559E+10    8872.459       0.1050896E-07   0.2152517E-51   0.2260169E-22   0.6667000       0.1347976E-25   0.3333000       0.2363320E-19   0.2266292E-10   0.6029273E-14   0.2266562E-10    0.000000    
   0.4693160E-09    396.8164       0.2437559E+10    8872.459       0.1050893E-07   0.2150092E-51   0.2260157E-22   0.6667000       0.1346452E-25   0.3333000       0.2363309E-19   0.2266292E-10   0.6029369E-14   0.2266562E-10    0.000000    
   0.9537712E-09    396.8164       0.2437559E+10    8872.459       0.1050892E-07   0.2145390E-51   0.2260154E-22   0.6667000       0.1343510E-25   0.3333000       0.2363306E-19   0.2266292E-10   0.6029559E-14   0.2266562E-10    0.000000    
   0.1922682E-08    396.8164       0.2437559E+10    8872.459       0.1050892E-07   0.2136625E-51   0.2260154E-22   0.6667000       0.1338021E-25   0.3333000       0.2363305E-19   0.2266292E-10   0.6029940E-14   0.2266562E-10    0.000000    
   0.3860502E-08    396.8164       0.2437559E+10    8872.459       0.1050892E-07   0.2121308E-51   0.2260154E-22   0.6667000       0.1328429E-25   0.3333000       0.2363305E-19   0.2266292E-10   0.6030702E-14   0.2266562E-10    0.000000    
   0.7736144E-08    396.8164       0.2437559E+10    8872.459       0.1050892E-07   0.2097541E-51   0.2260154E-22   0.6667000       0.1313545E-25   0.3333000       0.2363305E-19   0.2266292E-10   0.6032226E-14   0.2266562E-10    0.000000    
   0.1548743E-07    396.8164       0.2437559E+10    8872.459       0.1050892E-07   0.2067412E-51   0.2260154E-22   0.6667000       0.1294678E-25   0.3333000       0.2363305E-19   0.2266291E-10   0.6035274E-14   0.2266562E-10    0.000000    
   0.3098999E-07    396.8164       0.2437559E+10    8872.459       0.1050891E-07   0.2039458E-51   0.2260154E-22   0.6667000       0.1277172E-25   0.3333000       0.2363305E-19   0.2266290E-10   0.6041370E-14   0.2266563E-10    0.000000    
   0.6199513E-07    396.8164       0.2437559E+10    8872.459       0.1050890E-07   0.2022573E-51   0.2260154E-22   0.6667000       0.1266598E-25   0.3333000       0.2363305E-19   0.2266289E-10   0.6053563E-14   0.2266564E-10    0.000000    
   0.1240054E-06    396.8164       0.2437559E+10    8872.459       0.1050889E-07   0.2016566E-51   0.2260154E-22   0.6667000       0.1262836E-25   0.3333000       0.2363305E-19   0.2266286E-10   0.6077947E-14   0.2266565E-10    0.000000    
   0.2480259E-06    396.8164       0.2437559E+10    8872.459       0.1050886E-07   0.2015393E-51   0.2260154E-22   0.6667000       0.1262102E-25   0.3333000       0.2363305E-19   0.2266279E-10   0.6126716E-14   0.2266569E-10    0.000000    
   0.4960670E-06    396.8164       0.2437559E+10    8872.459       0.1050880E-07   0.2015272E-51   0.2260153E-22   0.6667000       0.1262026E-25   0.3333000       0.2363305E-19   0.2266267E-10   0.6224252E-14   0.2266576E-10    0.000000    
   0.9921491E-06    396.8164       0.2437559E+10    8872.459       0.1050868E-07   0.2015265E-51   0.2260153E-22   0.6667000       0.1262022E-25   0.3333000       0.2363305E-19   0.2266242E-10   0.6419320E-14   0.2266589E-10    0.000000    
   0.1488231E-05    396.8164       0.2437559E+10    8872.459       0.1050856E-07   0.2015265E-51   0.2260153E-22   0.6667000       0.1262022E-25   0.3333000       0.2363305E-19   0.2266217E-10   0.6614384E-14   0.2266603E-10    0.000000    
   0.1984313E-05    396.8164       0.2437559E+10    8872.459       0.1050844E-07   0.2015264E-51   0.2260152E-22   0.6667000       0.1262022E-25   0.3333000       0.2363305E-19   0.2266192E-10   0.6809444E-14   0.2266616E-10    0.000000    
   0.2000000E-05    396.8164       0.2437559E+10    8872.459       0.1050844E-07   0.2015264E-51   0.2260152E-22   0.6667000       0.1262022E-25   0.3333000       0.2363305E-19   0.2266191E-10   0.6815612E-14   0.2266616E-10    0.000000    
