-1.1011E-09   8.41662
-2.2021E-09   8.41554
-3.3030E-09   8.41447
-4.4037E-09   8.41340
-5.5042E-09   8.41232
-6.6046E-09   8.41125
-7.7048E-09   8.41018
-8.8049E-09   8.40911
-9.9048E-09   8.40804
-1.1005E-08   8.40696
-1.2104E-08   8.40589
-1.3204E-08   8.40482
-1.4303E-08   8.40375
-1.5402E-08   8.40268
-1.6501E-08   8.40161
-1.7600E-08   8.40054
-1.8699E-08   8.39947
-1.9797E-08   8.39840
-2.0895E-08   8.39733
-2.1994E-08   8.39626
-2.3092E-08   8.39519
-2.4190E-08   8.39412
-2.5287E-08   8.39305
-2.6385E-08   8.39198
-2.7482E-08   8.39091
-2.8580E-08   8.38984
-2.9677E-08   8.38877
-3.0774E-08   8.38770
-3.1871E-08   8.38663
-3.2967E-08   8.38557
-3.4064E-08   8.38450
-3.5160E-08   8.38343
-3.6256E-08   8.38236
-3.7353E-08   8.38129
-3.8448E-08   8.38023
-3.9544E-08   8.37916
-4.0640E-08   8.37809
-4.1735E-08   8.37703
-4.2831E-08   8.37596
-4.3926E-08   8.37489
-4.5021E-08   8.37383
-4.6115E-08   8.37276
-4.7210E-08   8.37169
-4.8305E-08   8.37063
-4.9399E-08   8.36956
-5.0493E-08   8.36850
-5.1587E-08   8.36743
-5.2681E-08   8.36637
-5.3775E-08   8.36530
-5.4868E-08   8.36424
-5.5962E-08   8.36317
-5.7055E-08   8.36211
-5.8148E-08   8.36104
-5.9241E-08   8.35998
-6.0334E-08   8.35891
-6.1427E-08   8.35785
-6.2519E-08   8.35679
-6.3612E-08   8.35572
-6.4704E-08   8.35466
-6.5796E-08   8.35360
-6.6888E-08   8.35253
-6.7979E-08   8.35147
-6.9071E-08   8.35041
-7.0162E-08   8.34934
-7.1254E-08   8.34828
-7.2345E-08   8.34722
-7.3436E-08   8.34616
-7.4527E-08   8.34510
-7.5617E-08   8.34403
-7.6708E-08   8.34297
-7.7798E-08   8.34191
-7.8888E-08   8.34085
-7.9978E-08   8.33979
-8.1068E-08   8.33873
-8.2158E-08   8.33767
-8.3247E-08   8.33661
-8.4337E-08   8.33555
-8.5426E-08   8.33449
-8.6515E-08   8.33343
-8.7604E-08   8.33237
-8.8693E-08   8.33131
-8.9781E-08   8.33025
-9.0870E-08   8.32919
-9.1958E-08   8.32813
-9.3046E-08   8.32707
-9.4134E-08   8.32601
-9.5222E-08   8.32495
-9.6310E-08   8.32389
-9.7398E-08   8.32284
-9.8485E-08   8.32178
-9.9572E-08   8.32072
-1.0066E-07   8.31966
-1.0175E-07   8.31860
-1.0283E-07   8.31755
-1.0392E-07   8.31649
-1.0501E-07   8.31543
-1.0609E-07   8.31437
-1.0718E-07   8.31332
-1.0826E-07   8.31226
-1.0935E-07   8.31120
-1.1044E-07   8.31015
-1.1152E-07   8.30909
-1.1261E-07   8.30804
-1.1369E-07   8.30698
-1.1478E-07   8.30592
-1.1586E-07   8.30487
-1.1695E-07   8.30381
-1.1803E-07   8.30276
-1.1912E-07   8.30170
-1.2020E-07   8.30065
-1.2128E-07   8.29959
-1.2237E-07   8.29854
-1.2345E-07   8.29748
-1.2454E-07   8.29643
-1.2562E-07   8.29538
-1.2670E-07   8.29432
-1.2779E-07   8.29327
-1.2887E-07   8.29222
-1.2995E-07   8.29116
-1.3103E-07   8.29011
-1.3212E-07   8.28906
-1.3320E-07   8.28800
-1.3428E-07   8.28695
-1.3536E-07   8.28590
-1.3645E-07   8.28484
-1.3753E-07   8.28379
-1.3861E-07   8.28274
-1.3969E-07   8.28169
-1.4077E-07   8.28064
-1.4185E-07   8.27959
-1.4293E-07   8.27853
-1.4401E-07   8.27748
-1.4510E-07   8.27643
-1.4618E-07   8.27538
-1.4726E-07   8.27433
-1.4834E-07   8.27328
-1.4942E-07   8.27223
-1.5050E-07   8.27118
-1.5158E-07   8.27013
-1.5266E-07   8.26908
-1.5374E-07   8.26803
-1.5481E-07   8.26698
-1.5589E-07   8.26593
-1.5697E-07   8.26488
-1.5805E-07   8.26383
-1.5913E-07   8.26278
-1.6021E-07   8.26173
-1.6129E-07   8.26069
-1.6237E-07   8.25964
-1.6344E-07   8.25859
-1.6452E-07   8.25754
-1.6560E-07   8.25649
-1.6668E-07   8.25545
-1.6775E-07   8.25440
-1.6883E-07   8.25335
-1.6991E-07   8.25230
-1.7099E-07   8.25126
-1.7206E-07   8.25021
-1.7314E-07   8.24916
-1.7422E-07   8.24812
-1.7529E-07   8.24707
-1.7637E-07   8.24602
-1.7744E-07   8.24498
-1.7852E-07   8.24393
-1.7960E-07   8.24289
-1.8067E-07   8.24184
-1.8175E-07   8.24079
-1.8282E-07   8.23975
-1.8390E-07   8.23870
-1.8497E-07   8.23766
-1.8605E-07   8.23661
-1.8712E-07   8.23557
-1.8820E-07   8.23453
-1.8927E-07   8.23348
-1.9034E-07   8.23244
-1.9142E-07   8.23139
-1.9249E-07   8.23035
-1.9356E-07   8.22931
-1.9464E-07   8.22826
-1.9571E-07   8.22722
-1.9679E-07   8.22618
-1.9786E-07   8.22513
-1.9893E-07   8.22409
-2.0000E-07   8.22305
-2.0108E-07   8.22200
-2.0215E-07   8.22096
-2.0322E-07   8.21992
-2.0429E-07   8.21888
-2.0536E-07   8.21784
-2.0644E-07   8.21679
-2.0751E-07   8.21575
-2.0858E-07   8.21471
-2.0965E-07   8.21367
-2.1072E-07   8.21263
-2.1179E-07   8.21159
-2.1286E-07   8.21055
-2.1393E-07   8.20951
-2.1501E-07   8.20847
-2.1608E-07   8.20743
-2.1715E-07   8.20639
-2.1822E-07   8.20535
-2.1929E-07   8.20431
-2.2036E-07   8.20327
-2.2143E-07   8.20223
-2.2249E-07   8.20119
-2.2356E-07   8.20015
-2.2463E-07   8.19911
-2.2570E-07   8.19807
-2.2677E-07   8.19703
-2.2784E-07   8.19600
-2.2891E-07   8.19496
-2.2998E-07   8.19392
-2.3104E-07   8.19288
-2.3211E-07   8.19184
-2.3318E-07   8.19081
-2.3425E-07   8.18977
-2.3532E-07   8.18873
-2.3638E-07   8.18769
-2.3745E-07   8.18666
-2.3852E-07   8.18562
-2.3958E-07   8.18458
-2.4065E-07   8.18355
-2.4172E-07   8.18251
-2.4278E-07   8.18148
-2.4385E-07   8.18044
-2.4492E-07   8.17940
-2.4598E-07   8.17837
-2.4705E-07   8.17733
-2.4811E-07   8.17630
-2.4918E-07   8.17526
-2.5024E-07   8.17423
-2.5131E-07   8.17319
-2.5237E-07   8.17216
-2.5344E-07   8.17112
-2.5450E-07   8.17009
-2.5557E-07   8.16906
-2.5663E-07   8.16802
-2.5770E-07   8.16699
-2.5876E-07   8.16595
-2.5983E-07   8.16492
-2.6089E-07   8.16389
-2.6195E-07   8.16285
-2.6302E-07   8.16182
